نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین
كاما,باما,1491,18722831,164812669430,9390,8900,8740,-650,-6.92,8800,-590,-6.28,8740,9000
سحرخيز,صندوق س. گروه زعفران سحرخيز,1471,3449627,71084807831,21683,21302,20942,-741,-3.42,20607,-1076,-4.96,20211,21688
كاوه,فولاد كاوه جنوب كيش,1467,7791636,59231299820,7790,7810,7540,-250,-3.21,7680,-110,-1.41,7520,7820
تاصيكو,سرمايه گذاري صدرتامين,1466,9553218,112144333890,12250,12150,11670,-580,-4.73,11740,-510,-4.16,11640,12250
فنورد,نوردوقطعات‌ فولادي‌,1445,6883044,115881609600,17410,18050,16770,-640,-3.68,16840,-570,-3.27,16540,18050
وبانك,سرمايه گذاري گروه توسعه ملي,1441,15157919,158028759940,10670,10860,10620,-50,-0.47,10430,-240,-2.25,10230,10860
بهپاك,صنعتي بهپاك,1416,42237734,322087936510,7270,7630,7630,360,4.95,7630,360,4.95,7420,7630
خديزل,بهمن  ديزل,1415,19935812,131337373790,6810,6950,6510,-300,-4.41,6590,-220,-3.23,6470,6960
حآسا,آسيا سير ارس,1414,10184053,99561370970,10420,10470,9700,-720,-6.91,9780,-640,-6.14,9700,10470
ولملت,واسپاري ملت,1410,16420615,90533996280,5370,5680,5490,120,2.23,5510,140,2.61,5080,5740
وهور,مديريت انرژي اميد  تابان هور,1405,45376943,67340073198,1468,1502,1532,64,4.36,1484,16,1.09,1421,1539
پتاير,ايران‌ تاير,1404,52148520,73816234355,1466,1483,1409,-57,-3.89,1416,-50,-3.41,1381,1483
ولپارس,ليزينگ پارسيان,1402,5226639,21320549195,4313,4374,4040,-273,-6.33,4079,-234,-5.43,4012,4374
زفكا,كشت و دامداري فكا,1396,19839792,281600461180,13980,14250,14100,120,0.86,14190,210,1.5,13850,14730
ثرود,سرمايه‌گذاري مسكن زاينده رود,1388,8544471,95202851230,10920,11250,11000,80,0.73,11140,220,2.01,10670,11640
كهمدا,شيشه‌ همدان‌,1380,13029469,159926239360,12500,12260,12400,-100,-0.8,12270,-230,-1.84,11690,12660
همراه,شركت ارتباطات سيار ايران,1371,15066596,118047801480,8000,8090,7770,-230,-2.88,7840,-160,-2,7650,8140
پدرخش,درخشان‌ تهران‌,1362,10473617,137097436410,13610,14050,13440,-170,-1.25,13090,-520,-3.82,12930,14050
زر,صندوق س.پشتوانه سكه طلاي زر,1360,983737,90613496896,93184,90289,94900,1716,1.84,92112,-1072,-1.15,88100,95000
غگيلا,شيرپاستوريزه پگاه گيلان,1358,3592884,83190763150,24550,24100,22850,-1700,-6.92,23150,-1400,-5.7,22850,25100
ثنور,سرمايه گذاري كوه نور,1356,8062908,58182861210,7340,7440,7120,-220,-3,7220,-120,-1.63,7120,7490
آريان,سرمايه گذاري پارس آريان,1350,19410349,84549657638,4375,4490,4310,-65,-1.49,4359,-16,-0.37,4281,4490
خاهن,آهنگري‌ تراكتورسازي‌ ايران‌,1347,16557309,76153027834,4880,5221,4539,-341,-6.99,4599,-281,-5.76,4539,5221
خچرخش,چرخشگر,1342,5798520,119165255010,21920,21570,20390,-1530,-6.98,20550,-1370,-6.25,20390,22150
سپيدار,سپيدار سيستم آسيا,1341,838228,20803004900,25650,25200,24950,-700,-2.73,24800,-850,-3.31,23950,25900
سيمرغ,سيمرغ,1339,4308430,106402705050,25780,26000,24800,-980,-3.8,24700,-1080,-4.19,24350,26000
چكارن,كارتن‌ ايران‌,1338,34904611,132263777492,3896,3919,3823,-73,-1.87,3789,-107,-2.75,3702,3931
توريل,توكاريل,1337,19240516,219750218000,10970,11510,11510,540,4.92,11420,450,4.1,10700,11510
زكوثر,سرمايه گذاري كشاورزي كوثر,1333,7424265,113883376670,16400,16320,15260,-1140,-6.95,15340,-1060,-6.46,15260,16320
اتكاسا,بيمه اتكايي سامان,1329,17707682,73801388453,4290,4212,4162,-128,-2.98,4168,-122,-2.84,4162,4307
خصدرا,صنعتي‌ دريايي‌ ايران‌,1310,41137534,91506485916,2261,2298,2194,-67,-2.96,2224,-37,-1.64,2194,2310
فايرا,آلومينيوم‌ايران‌,1299,19920707,131465006990,6460,6490,6550,90,1.39,6600,140,2.17,6490,6780
تاپيكو,س. نفت و گاز و پتروشيمي تأمين,1298,6196262,78048074670,12930,12880,12710,-220,-1.7,12700,-230,-1.78,12480,12900
سكرد,سيمان كردستان,1298,8944279,65212552070,7340,7220,7170,-170,-2.32,7290,-50,-0.68,7050,7590
فلامي,لاميران‌,1295,6096609,155453806010,24540,25760,25760,1220,4.97,25500,960,3.91,24630,25760
شيران,س. صنايع‌شيميايي‌ايران,1290,6662948,71605401330,10970,11000,10770,-200,-1.82,10780,-190,-1.73,10460,11150
امين يكم,صندوق درآمد ثابت امين يكم فردا,1288,28575215,285135955582,9947,9975,9981,34,0.34,9978,31,0.31,9969,9989
دسانكو,داروسازي سبحان انكولوژي,1288,8495466,59432780300,6890,7170,6950,60,0.87,7000,110,1.6,6750,7280
شفارس,صنايع‌ شيميايي‌ فارس‌,1281,38455582,49604436385,1341,1350,1273,-68,-5.07,1290,-51,-3.8,1252,1369
ورازي,بيمه رازي,1279,47373788,67290092696,1455,1489,1414,-41,-2.82,1420,-35,-2.41,1412,1489
شاوان,پالايش نفت لاوان,1277,6963886,140633622150,20800,20950,20150,-650,-3.13,20200,-600,-2.88,20000,20950
فسوژ,سوژميران,1273,5563979,97760612590,18670,18890,17370,-1300,-6.96,17570,-1100,-5.89,17370,19140
كبافق,معادن‌ بافق‌,1273,3872650,112640847780,30400,30440,29030,-1370,-4.51,29090,-1310,-4.31,28880,30440
دامين,داروسازي‌ امين‌,1267,18646136,61300705827,3469,3370,3268,-201,-5.79,3288,-181,-5.22,3227,3486
دفارا,داروسازي‌ فارابي‌,1261,6374492,143636864690,22250,22590,22490,240,1.08,22530,280,1.26,21780,23300
پارسيان,بيمه پارسيان,1256,14528589,53604048123,3737,3831,3698,-39,-1.04,3690,-47,-1.26,3560,3834
كيمياتك,آريان كيميا تك,1252,3535153,45558611530,12540,13160,12750,210,1.67,12890,350,2.79,12430,13160
ومدير,گ.مديريت ارزش سرمايه ص ب كشوري,1243,5220163,21458032432,4248,4180,4105,-143,-3.37,4111,-137,-3.23,4052,4250
بكهنوج,توليد برق ماهتاب كهنوج,1238,36160564,52690380799,1485,1529,1458,-27,-1.82,1457,-28,-1.89,1411,1529
لبخند,صندوق س. لبخند فارابي-د,1237,47600775,520253520331,10919,10930,10929,10,0.09,10930,11,0.1,10929,10930
فخوز,فولاد  خوزستان,1235,30625461,91926712973,3118,3078,2976,-142,-4.55,3019,-99,-3.18,2971,3078
تيپيكو,سرمايه گذاري دارويي تامين,1228,5772205,146962432680,26030,25280,26200,170,0.65,25460,-570,-2.19,24810,26200
ولكار,ليزينگ كارآفرين,1218,2196864,19127392860,8730,8830,8720,-10,-0.11,8710,-20,-0.23,8440,8900
درهآور,دارويي ره آورد تامين,1209,1621108,120996432950,73050,75300,75950,2900,3.97,74650,1600,2.19,71250,77450
خزر,فنرسازي‌زر,1204,13744415,68953495030,5060,5270,4930,-130,-2.57,5020,-40,-0.79,4800,5270
وگردش,بانك گردشگري,1202,13148043,101975658400,7810,7700,7750,-60,-0.77,7760,-50,-0.64,7580,8030
كرماشا,صنايع پتروشيمي كرمانشاه,1190,1720311,109616996380,64830,64890,63520,-1310,-2.02,63720,-1110,-1.71,62700,64890
وهنر,گروه توسعه هنر ايران,1186,23545471,65983799197,2872,2911,2857,-15,-0.52,2802,-70,-2.44,2786,2939
دكيمي,كيميدارو,1183,5517444,187051760640,36300,35200,34490,-1810,-4.99,33900,-2400,-6.61,33760,36100
شسپا,نفت سپاهان,1182,19520336,76671374564,4093,4080,3900,-193,-4.72,3949,-144,-3.52,3889,4090
شراز,پالايش نفت شيراز,1180,4891821,69200723750,14560,14900,14070,-490,-3.37,14150,-410,-2.82,13940,14900
كترام,توليدي‌ كاشي‌ تكسرام‌,1174,42845643,423314952840,9410,9880,9880,470,4.99,9880,470,4.99,9880,9880
حريل,ريل پردازسير,1171,13731632,48767308302,3586,3789,3485,-101,-2.82,3551,-35,-0.98,3370,3789
بنو,بيمه تجارت نو,1156,11901778,46425588560,4076,4076,3873,-203,-4.98,3901,-175,-4.29,3873,4076
فسبزوار,پارس فولاد سبزوار,1153,1502799,35086945820,23990,23630,23290,-700,-2.92,23390,-600,-2.5,23050,24000
سنير,سيمان‌ سفيد ني‌ريز,1151,2245954,78556323620,36570,36850,34750,-1820,-4.98,34980,-1590,-4.35,34750,37100
دالبر,البرزدارو,1150,9225078,74974053840,8240,8790,8470,230,2.79,8130,-110,-1.33,7670,8790
پرسپوليس,پرسپوليس,1143,9922599,25834594299,2558,2609,2609,51,1.99,2604,46,1.8,2566,2609
كهربا,صندوق س.پشتوانه سكه طلا كهربا,1137,12876616,246404360690,18862,18600,19420,558,2.96,19136,274,1.45,18300,19655
زكشت,كشاورزي مكانيزه اصفهان كشت,1130,2113554,59139761950,27200,28400,28250,1050,3.86,28000,800,2.94,26600,29000
بپاس,بيمه پاسارگاد,1124,5959371,112519907700,19200,19050,18650,-550,-2.86,18900,-300,-1.56,18650,19050
خوساز,محورسازان‌ايران‌خودرو,1122,7037406,169147046050,24540,23810,23320,-1220,-4.97,24040,-500,-2.04,23320,25140
غدام,خوراك‌  دام‌ پارس‌,1121,2154171,99181827830,48170,47010,46460,-1710,-3.55,46040,-2130,-4.42,45770,48180
شنفت,نفت‌ پارس‌,1119,5134854,38576880150,7840,7910,7520,-320,-4.08,7590,-250,-3.19,7300,7990
پارتا,مجتمع صنعتي آرتاويل تاير,1118,5471555,46251619670,8440,8350,8480,40,0.47,8450,10,0.12,8020,8800
شغدير,پتروشيمي غدير,1114,1626436,113906158490,70220,70400,70950,730,1.04,70030,-190,-0.27,69210,71050
قاسم,قاسم ايران,1106,15048643,106376316590,7180,7050,7000,-180,-2.51,7070,-110,-1.53,6860,7400
وبهمن,سرمايه‌گذاري‌بهمن‌,1096,20128528,72415465074,3587,3695,3634,47,1.31,3598,11,0.31,3400,3759
سبهان,سيمان‌ بهبهان‌,1095,2455981,139368882210,55130,56660,55810,680,1.23,56750,1620,2.94,55100,57880
تجلي,تجلي توسعه معادن و فلزات,1095,31597359,45601091813,1501,1506,1428,-73,-4.86,1443,-58,-3.86,1426,1520
خموتور,موتورسازان‌تراكتورسازي‌ايران‌,1093,18051783,116800329840,6780,6790,6450,-330,-4.87,6470,-310,-4.57,6450,6930
كي بي سي,شركت كي بي سي,1093,8251923,102786572070,13050,13010,12410,-640,-4.9,12460,-590,-4.52,12400,13110
پارسان,گسترش نفت و گاز پارسيان,1085,3729540,118924395510,32500,32230,31850,-650,-2,31890,-610,-1.88,31500,32230
ثنوسا,نوسازي‌وساختمان‌تهران‌,1077,20702851,98720076760,4869,4980,4746,-123,-2.53,4768,-101,-2.07,4626,5040
بجهرم,توسعه مولد نيروگاهي جهرم,1076,24040711,49689603626,2166,2166,2089,-77,-3.55,2067,-99,-4.57,2058,2166
درازك,دارويي‌ رازك‌,1076,6272434,98009107310,16320,16630,15580,-740,-4.53,15630,-690,-4.23,15510,16630
فباهنر,مس‌ شهيدباهنر,1069,2963011,96157518340,33630,33550,32730,-900,-2.68,32450,-1180,-3.51,32160,33790
اطلس,صندوق س.توسعه اطلس مفيد-س,1051,660879,204327777952,318263,317002,308400,-9863,-3.1,309176,-9087,-2.86,302001,317002
كفپارس,فرآورده‌هاي‌ نسوز پارس‌,1051,18387024,74960185616,4321,4301,4090,-231,-5.35,4077,-244,-5.65,4019,4468
كلر,كلر پارس,1049,592052,51800856400,89750,89800,88150,-1600,-1.78,87500,-2250,-2.51,86050,91050
تاپكيش,تجارت الكترونيك پارسيان كيش,1030,5637561,51564193890,9310,9400,9300,-10,-0.11,9150,-160,-1.72,8700,9690
افق,فروشگاههاي زنجيره اي افق كوروش,1030,4667626,66527758520,14810,14930,14410,-400,-2.7,14290,-520,-3.51,14070,14930
غالبر,لبنيات‌ كالبر,1025,3075859,86927982720,29070,28340,28280,-790,-2.72,28260,-810,-2.79,27740,29900
كطبس,ذغال‌سنگ‌ نگين‌ ط‌بس‌,1025,3616824,57475973540,16840,16880,16200,-640,-3.8,15890,-950,-5.64,15670,17090
كپشير,پشم‌شيشه‌ايران‌,1017,8087479,62844863530,8090,7870,7890,-200,-2.47,7770,-320,-3.96,7690,8000
فسازان,غلتك سازان سپاهان,998,23604140,101068684962,4454,4549,4232,-222,-4.98,4282,-172,-3.86,4232,4549
خفنر,فنرسازي‌خاور,993,3872965,42443971510,11530,11800,10790,-740,-6.42,10960,-570,-4.94,10730,11800
ستران,سيمان‌ تهران‌,992,2575960,95496093830,37470,38150,37560,90,0.24,37070,-400,-1.07,36290,38150
كمنگنز,معادن‌منگنزايران‌,991,6368091,73357275840,11620,11400,11670,50,0.43,11520,-100,-0.86,11300,11890
وگستر,گسترش سرمايه گذاري ايرانيان,986,10856571,55696857920,5320,5530,4990,-330,-6.2,5130,-190,-3.57,4950,5530
هرمز,فولاد هرمزگان جنوب,985,5603201,75899670200,13360,13800,13710,350,2.62,13480,120,0.9,13150,13810
خشرق,الكتريك‌ خودرو شرق‌,980,3680390,61188631380,17120,17650,16400,-720,-4.21,16630,-490,-2.86,16270,17650
وفتخار,سرمايه گذاري افتخار سهام,975,15819407,57631170155,3571,3620,3678,107,3,3643,72,2.02,3576,3678
آوند,صندوق س. آوند مفيد-د,974,41489919,459037841676,11056,11063,11064,8,0.07,11064,8,0.07,11063,11074
كارين,صندوق س نگين سامان-ثابت,973,37387571,375092666245,10024,10032,10032,8,0.08,10033,9,0.09,10031,10033
سدور,سيمان‌ دورود,970,6441614,54791537820,8860,8960,8420,-440,-4.97,8510,-350,-3.95,8420,9100
فجر,فولاد اميركبيركاشان,967,6243222,101779946960,16790,16800,16160,-630,-3.75,16300,-490,-2.92,15710,17060
كروي,توسعه‌ معادن‌ روي‌ ايران‌,965,2546677,70059984180,28910,28090,27530,-1380,-4.77,27510,-1400,-4.84,26890,28820
پارند,صندوق س. پارند پايدار سپهر,962,55726728,563667255549,10109,10114,10115,6,0.06,10115,6,0.06,10114,10116
بگيلان,توسعه مسير برق گيلان,959,1576378,23584053890,15590,14970,14820,-770,-4.94,15010,-580,-3.72,14820,15340
دلر,داروسازي‌ اكسير,953,3133786,78432294020,24530,25730,24930,400,1.63,25030,500,2.04,24070,25740
اتكاي,بيمه اتكايي ايرانيان,944,14274963,96043330450,6440,6650,6760,320,4.97,6730,290,4.5,6470,6760
البرز,بيمه البرز,944,22653908,44880280940,2044,2040,1980,-64,-3.13,1981,-63,-3.08,1956,2040
اپرداز,آتيه داده پرداز,943,13135435,67388858830,5150,5220,5020,-130,-2.52,5130,-20,-0.39,4920,5300
زگلدشت,كشت و دام گلدشت نمونه اصفهان,941,6802608,129690228020,19030,19270,19380,350,1.84,19060,30,0.16,18300,19570
سدشت,صنايع سيمان دشتستان,935,2280818,77397432520,34010,32690,35000,990,2.91,33930,-80,-0.24,32310,35680
وسين,بيمه سينا,934,26960868,60161568276,2199,2263,2229,30,1.36,2231,32,1.46,2151,2264
زماهان,مجتمع توليد گوشت مرغ ماهان,928,6931969,52808247460,8120,8130,7560,-560,-6.9,7620,-500,-6.16,7560,8140
ساربيل,سيمان آرتا اردبيل,928,3095131,134816842410,45380,43520,43120,-2260,-4.98,43560,-1820,-4.01,43120,47000
رانفور,خدمات‌انفورماتيك‌,927,7169731,31207527624,4478,4341,4409,-69,-1.54,4416,-62,-1.38,4251,4481
ثپرديس,سرمايه گذاري مسكن پرديس,917,13480996,78929437530,5880,5930,5790,-90,-1.53,5850,-30,-0.51,5560,6100
شاراك,پتروشيمي شازند,917,2270808,69974566210,31630,31600,30740,-890,-2.81,31000,-630,-1.99,30420,31800
آينده,بازرگاني آينده سازان بهشت پارس,916,8884223,73518133600,8510,8350,8260,-250,-2.94,8280,-230,-2.7,8260,8480
وسكاب,س.ص.بازنشستگي كاركنان بانكها,912,9878755,30158840201,3105,3053,3062,-43,-1.38,3053,-52,-1.67,3010,3105
تكمبا,كمباين‌ سازي‌ ايران‌,912,11473047,66544575380,6170,6140,5740,-430,-6.97,5800,-370,-6,5740,6350
كچاد,معدني‌وصنعتي‌چادرملو,911,5948709,69400630740,11830,11880,11620,-210,-1.78,11730,-100,-0.85,11560,11950
بفجر,فجر انرژي خليج فارس,906,2671207,54362490920,21010,21330,20170,-840,-4,20630,-380,-1.81,20080,21330
گكوثر,هتل پارسيان كوثر اصفهان,901,21244265,48416682558,2387,2330,2268,-119,-4.99,2279,-108,-4.52,2268,2383
واحيا,م .صنايع و معادن احياء سپاهان,897,10911541,162756915100,15360,14900,14900,-460,-2.99,14920,-440,-2.86,14900,15200
وصنا,گروه‌صنايع‌بهشهرايران‌,895,19973110,52097718658,2769,2712,2640,-129,-4.66,2608,-161,-5.81,2576,2776
شتوكا,توكا رنگ فولاد سپاهان,894,3084486,48176650520,16340,16210,15440,-900,-5.51,15620,-720,-4.41,15200,16680
زنگان,صنعت روي زنگان,894,665540,43099187900,65400,68100,64150,-1250,-1.91,64750,-650,-0.99,61800,68100
غپاك,لبنيات‌ پاك‌,891,8877771,113892710660,13290,13280,12820,-470,-3.54,12830,-460,-3.46,12630,13280
سمايه,بانك سرمايه,890,7861631,43587070730,5510,5660,5510,0,0,5540,30,0.54,5380,5670
وآوا,سرمايه گذاري آوا نوين,888,12830997,37665030246,3025,3137,2887,-138,-4.56,2935,-90,-2.98,2834,3137
وبوعلي,سرمايه‌گذاري‌بوعلي‌,881,17618736,44550292650,2673,2666,2525,-148,-5.54,2529,-144,-5.39,2486,2685
ثباغ,شهر سازي و خانه سازي باغميشه,880,5620147,57832383120,10170,10590,10600,430,4.23,10290,120,1.18,9640,10810
زيتون,صندوق س زيتون نماد پايا- مختلط,875,29859939,424898191090,14320,14320,14220,-100,-0.7,14230,-90,-0.63,14100,14330
سخاش,سيمان‌خاش‌,868,1832803,131847305640,75620,76090,71860,-3760,-4.97,71940,-3680,-4.87,71840,76090
شرنگي,شيميايي رنگين,867,1546846,65779545500,41700,41050,42950,1250,3,42500,800,1.92,40550,42950
شوينده,مديريت صنعت شوينده ت.ص.بهشهر,862,4613769,88196801410,20430,20590,19030,-1400,-6.85,19120,-1310,-6.41,19000,20590
زدشت,كشت و صنعت دشت خرم دره,862,4045494,113947436800,30050,28500,28200,-1850,-6.16,28150,-1900,-6.32,27950,30350
ثعمرا,عمران و توسعه شاهد,860,27222406,305929716290,10600,10650,11340,740,6.98,11240,640,6.04,10630,11340
ضخود1211,اختيارخ خودرو-3250-1401/12/03,859,157651,23998718000,183,220,137,-46,-25.14,152,-31,-16.94,125,220
خمحور,توليدمحورخودرو,857,16208390,69739656799,4452,4580,4230,-222,-4.99,4303,-149,-3.35,4230,4580
جوين,كشت و صنعت جوين,844,12071849,68071160920,5730,5890,5560,-170,-2.97,5640,-90,-1.57,5560,5890
قنيشا,قند  نيشابور,836,22467472,59961922493,2793,2809,2656,-137,-4.91,2669,-124,-4.44,2654,2809
دسبحان,سبحان دارو,836,10463503,75406107170,7480,7470,7300,-180,-2.41,7210,-270,-3.61,7110,7500
زاگرس,پتروشيمي زاگرس,835,686549,89155900600,135550,133250,130300,-5250,-3.87,129850,-5700,-4.21,129100,135950
بموتو,موتوژن‌,835,12623107,37223895071,3007,3050,2930,-77,-2.56,2949,-58,-1.93,2900,3088
مبين,مبين انرژي خليج فارس,831,1164536,36736436450,32180,32200,31670,-510,-1.58,31980,-200,-0.62,31030,32200
حفاري,حفاري شمال,830,13057245,55920225635,4460,4470,4250,-210,-4.71,4283,-177,-3.97,4154,4500
وتوصا,گروه س توسعه صنعتي ايران,827,5259663,41176444280,8210,8260,7770,-440,-5.36,7830,-380,-4.63,7660,8260
آسيا,بيمه آسيا,823,21320736,40322995353,1904,1930,1900,-4,-0.21,1891,-13,-0.68,1864,1934
شبهرن,نفت‌ بهران‌,819,2807346,54653500600,19860,19980,19550,-310,-1.56,19630,-230,-1.16,19240,19980
خريخت,صنايع‌ريخته‌گري‌ايران‌,817,10303010,42967805725,4188,4203,4080,-108,-2.58,4170,-18,-0.43,4020,4300
ساوه,سيمان ساوه,813,1349649,107875785000,83600,84750,80150,-3450,-4.13,79950,-3650,-4.37,79450,84750
دلقما,دارويي‌ لقمان‌,811,21592635,63647315831,3087,3030,2941,-146,-4.73,2948,-139,-4.5,2933,3085
قهكمت,قندهكمتان‌,808,6823770,57593736800,8820,8750,8380,-440,-4.99,8440,-380,-4.31,8380,8930
مفاخر,توسعه فناوري اطلاعات خوارزمي,808,4573117,36945793180,8530,8610,8160,-370,-4.34,8080,-450,-5.28,7940,8610
شصدف,صنعتي دوده فام,808,1004215,32747830150,34100,33750,32350,-1750,-5.13,32600,-1500,-4.4,31800,33850
وخاور,بانك خاورميانه,807,10576836,44134757547,4264,4324,4150,-114,-2.67,4195,-69,-1.62,4135,4324
قشير,قند شيروان قوچان و بجنورد,806,5887279,49226088370,8880,8700,8290,-590,-6.64,8360,-520,-5.86,8260,8980
ولراز,ليزينگ رازي,806,3121365,79774191400,25350,26100,26100,750,2.96,25550,200,0.79,24600,26100
رتاپ,تجارت الكترونيك  پارسيان,795,7022082,20827691121,3063,3010,2980,-83,-2.71,2966,-97,-3.17,2901,3112
نطرين,عطرين نخ قم,793,5526210,40213659700,7280,7470,7060,-220,-3.02,7280,0,0,6800,7630
لكما,كارخانجات‌مخابراتي‌ايران‌,791,31173556,34446480245,1135,1116,1101,-34,-3,1105,-30,-2.64,1101,1127
رمپنا,گروه مپنا (سهامي عام),790,8316760,93305026360,11760,11790,11230,-530,-4.51,11310,-450,-3.83,11010,11790
سرو,صندوق س سروسودمند مدبران-سهام,788,1150893,104028147640,92820,92750,90430,-2390,-2.57,90390,-2430,-2.62,88340,92750
كپارس,كاشي‌ پارس‌,788,6476030,59714274610,9360,9240,9060,-300,-3.21,9220,-140,-1.5,8900,9550
دزهراوي,داروسازي‌زهراوي‌,785,10825057,52654757954,5050,5021,5008,-42,-0.83,4864,-186,-3.68,4798,5130
بپيوند,برق و انرژي پيوندگستر پارس,781,2397934,25347878080,11060,10290,10660,-400,-3.62,10570,-490,-4.43,10290,10940
شفارا,پتروشيمي فارابي,776,18131851,109652221500,5930,6100,6100,170,2.87,6050,120,2.02,5770,6100
فرآور,فرآوري‌موادمعدني‌ايران‌,774,2136642,54750312730,26940,26590,25450,-1490,-5.53,25620,-1320,-4.9,25200,27010
ارفع,شركت آهن و فولاد ارفع,773,2214404,39610440400,18270,17950,17920,-350,-1.92,18090,-180,-0.99,17780,18200
وپست,پست بانك ايران,773,7887003,45499183510,5860,6050,5720,-140,-2.39,5770,-90,-1.54,5700,6050
حتايد,تايدواترخاورميانه,771,6775269,34547705000,5290,5430,5100,-190,-3.59,5100,-190,-3.59,4980,5440
ولشرق,ليزينگ ايران و شرق,769,10785753,37071662418,3418,3480,3360,-58,-1.7,3437,19,0.56,3311,3540
اميد,تامين سرمايه اميد,768,14984769,79187570080,5520,5430,5500,-20,-0.36,5280,-240,-4.35,5250,5570
فزرين,زرين معدن آسيا,764,9749907,62391581310,6850,6900,6380,-470,-6.86,6400,-450,-6.57,6380,6900
سغرب,سيمان‌غرب‌,758,3967535,106061298310,25310,26470,27080,1770,6.99,26730,1420,5.61,25450,27080
وسرمد,بيمه  سرمد,753,25822812,41567392163,1647,1695,1598,-49,-2.98,1610,-37,-2.25,1598,1695
غپآذر,شير پگاه آذربايجان شرقي,752,1100097,45338832900,43850,44550,40800,-3050,-6.96,41200,-2650,-6.04,40800,44550
كامياب,صندوق س. كامياب آشنا-د,749,29292590,409940397049,13976,13994,13995,19,0.14,13995,19,0.14,13994,13995
تصميم,صندوق س با درآمد ثابت تصميم,744,25509389,583934904422,22872,22891,22891,19,0.08,22891,19,0.08,22890,22892
ريشمك,توليد و صادرات ريشمك,741,2577748,60927132650,24250,24250,22600,-1650,-6.8,23650,-600,-2.47,22600,24250
وتوشه,سرمايه‌ گذاري‌ پارس‌ توشه‌,739,7644110,41095884640,5710,5530,5500,-210,-3.68,5380,-330,-5.78,5320,5670
مداران,داده‌پردازي‌ايران‌,736,4961768,35629296960,7060,7060,7150,90,1.27,7180,120,1.7,6910,7330
سپر,صندوق س سپر سرمايه بيدار- ثابت,733,26067305,434085396637,16633,16652,16655,22,0.13,16652,19,0.11,16652,16655
ثبات,صندوق س. ثبات ويستا -د,728,78022753,1045073360350,13386,13395,13397,11,0.08,13394,8,0.06,13394,13397
فروس,فروسيليس‌ ايران‌,724,6155086,38902035320,6600,6490,6300,-300,-4.55,6320,-280,-4.24,6250,6600
پلاسك,پلاسكوكار,724,11074954,44084888793,4136,4190,4000,-136,-3.29,3981,-155,-3.75,3930,4210
لسرما,سرما آفرين‌,718,1699449,43255673210,26170,26530,25150,-1020,-3.9,25450,-720,-2.75,24870,27140
ضدي203,اختيارخ دي-600-14020217,717,90436,31402140000,326,358,364,38,11.66,347,21,6.44,320,373
سيلام,سيمان‌ ايلام‌,717,4004202,49961673880,12100,12210,12300,200,1.65,12480,380,3.14,12010,12700
فسا,پتروشيمي فسا,712,29801697,28264971230,957,985,929,-28,-2.93,948,-9,-0.94,929,985
شپترو,پتروشيمي آبادان,708,18209413,32587773098,1833,1832,1779,-54,-2.95,1790,-43,-2.35,1779,1865
خكرمان,سرمايه گذاري آرمان گستر پاريز,704,19430803,87238836475,4621,4500,4483,-138,-2.99,4490,-131,-2.83,4483,4550
والبر,سرمايه‌ گذاري‌ البرز(هلدينگ‌,702,6813261,41749821300,6320,6290,6070,-250,-3.96,6130,-190,-3.01,6020,6370
ونيكي,سرمايه‌گذاري‌ ملي‌ايران‌,697,5873082,38279896100,6870,6650,6530,-340,-4.95,6720,-150,-2.18,6460,6730
ميهن,بيمه ميهن,696,17178809,105914508050,6420,6220,6100,-320,-4.98,6170,-250,-3.89,6100,6580
ومهان,گروه توسعه مالي مهر آيندگان,690,6060062,32861695240,5550,5430,5400,-150,-2.7,5490,-60,-1.08,5380,5540
وايران,ليزينگ ايرانيان,689,8867323,37496035944,4201,4309,4307,106,2.52,4229,28,0.67,4011,4339
غشصفا,شيرپاستوريزه‌پگاه‌اصفهان‌,684,1510049,32312934040,22180,22990,21400,-780,-3.52,21400,-780,-3.52,20630,22990
تماوند,تامين سرمايه دماوند,682,8323257,49510349970,6220,6200,5910,-310,-4.98,5950,-270,-4.34,5910,6200
ونفت,سرمايه‌گذاري‌ صنعت‌ نفت‌,678,7837424,31531308631,4172,4180,3961,-211,-5.06,4023,-149,-3.57,3946,4260
شكربن,كربن‌ ايران‌,672,20844271,73308317592,3663,3763,3504,-159,-4.34,3517,-146,-3.99,3480,3763
كپشيرح,ح . پشم‌شيشه‌ايران‌,670,8156483,35902657533,4552,4533,4450,-102,-2.24,4402,-150,-3.3,4321,4659
كقزوي,شيشه‌ قزوين‌,669,4160509,76555318520,18930,18480,18460,-470,-2.48,18400,-530,-2.8,18370,18930
زشريف,كشت وصنعت شريف آباد,666,17514297,89730834710,5490,5240,5110,-380,-6.92,5120,-370,-6.74,5110,5270
شكلر,نيروكلر,651,2879666,83219238900,29480,29700,28950,-530,-1.8,28900,-580,-1.97,27800,29850
قشكر,شكرشاهرود,650,10317495,22659505571,2248,2280,2236,-12,-0.53,2196,-52,-2.31,2140,2290
غگلستا,شير پاستوريزه پگاه گلستان,649,3365793,51356863630,16300,16610,15160,-1140,-6.99,15260,-1040,-6.38,15160,16610
