نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین
ولپارس,ليزينگ پارسيان,1611,4979107,21346102771,4519,4589,4203,-316,-6.99,4287,-232,-5.13,4203,4589
كاوه,فولاد كاوه جنوب كيش,1609,7415120,56475602820,7860,7750,7660,-200,-2.54,7720,-140,-1.78,7500,7800
حسير,ريل سير كوثر,1608,4999837,130376031600,27750,26850,26000,-1750,-6.31,26100,-1650,-5.95,25850,27300
تشتاد,صنايع توليدي اشتاد ايران‌,1608,17487360,100182456710,5680,5770,5850,170,2.99,5730,50,0.88,5510,5850
حفارس,حمل و نقل بين المللي خليج فارس,1607,14144970,217497395100,15670,16040,15400,-270,-1.72,15380,-290,-1.85,15080,16100
حبندر,دريايي و کشتيراني خط دريابندر,1597,3572116,52881955000,15160,15100,14710,-450,-2.97,14800,-360,-2.37,14710,15300
پيزد,مجتمع صنايع لاستيك يزد,1586,5769950,83406635940,13900,14170,14590,690,4.96,14460,560,4.03,13680,14590
ولغدر,ليزينگ‌خودروغدير,1576,25630193,110268136185,4579,4502,4259,-320,-6.99,4302,-277,-6.05,4259,4635
كزغال,زغال سنگ پروده طبس,1566,2785008,56163458750,20500,20900,20000,-500,-2.44,20150,-350,-1.71,19750,21000
حتوكا,حمل‌ونقل‌توكا,1566,9479077,72371316160,7650,7740,7800,150,1.96,7630,-20,-0.26,7400,7840
غالبر,لبنيات‌ كالبر,1556,5459924,141847502680,26850,26550,26440,-410,-1.53,25980,-870,-3.24,25510,27980
شبهرن,نفت‌ بهران‌,1552,6036689,120482604900,20220,20060,20240,20,0.1,19960,-260,-1.29,19620,20250
كگاز,شيشه‌ و گاز,1546,17268108,262733193090,14520,15240,15240,720,4.96,15210,690,4.75,14960,15240
قشكر,شكرشاهرود,1539,35826277,88954379408,2396,2497,2480,84,3.51,2483,87,3.63,2405,2515
شتوكا,توكا رنگ فولاد سپاهان,1538,12155734,211950276220,16340,17000,17480,1140,6.98,17440,1100,6.73,16400,17480
خفنر,فنرسازي‌خاور,1537,7484574,92877180660,13200,13100,12280,-920,-6.97,12410,-790,-5.98,12280,13430
خزر,فنرسازي‌زر,1528,15132327,81522214200,5530,5460,5290,-240,-4.34,5390,-140,-2.53,5200,5680
فسبزوار,پارس فولاد سبزوار,1522,1682091,40544184660,24630,24380,24140,-490,-1.99,24100,-530,-2.15,23690,24620
كهربا,صندوق س.پشتوانه سكه طلا كهربا,1518,14345503,283322506116,18382,19300,20220,1838,10,19750,1368,7.44,18901,20220
زر,صندوق س.پشتوانه سكه طلاي زر,1513,963254,95645796893,92672,95499,101815,9143,9.87,99294,6622,7.15,95499,101816
قشير,قند شيروان قوچان و بجنورد,1510,16970075,148911123830,8230,8700,8800,570,6.93,8770,540,6.56,8380,8800
آپ,آسان پرداخت پرشين,1504,11875604,86927218180,7510,7620,7280,-230,-3.06,7320,-190,-2.53,7190,7650
ولشرق,ليزينگ ايران و شرق,1497,20149637,73446440192,3835,3780,3567,-268,-6.99,3645,-190,-4.95,3567,3890
كرماشا,صنايع پتروشيمي كرمانشاه,1494,2198015,141707830390,62430,64370,63950,1520,2.43,64470,2040,3.27,63680,64970
شراز,پالايش نفت شيراز,1493,7074663,105568610750,15390,15490,14880,-510,-3.31,14920,-470,-3.05,14680,15490
كمينا,شيشه سازي مينا,1489,15078593,153771042920,10180,10480,10000,-180,-1.77,10200,20,0.2,9880,10480
بموتو,موتوژن‌,1483,16015309,47057257955,3094,3022,2916,-178,-5.75,2938,-156,-5.04,2880,3155
ضخود1205,اختيارخ خودرو-2000-1401/12/03,1475,194022,246050581000,1405,1406,1189,-216,-15.37,1268,-137,-9.75,1175,1498
سكرد,سيمان كردستان,1470,10394429,80267212430,7530,7650,7640,110,1.46,7720,190,2.52,7550,7900
فجر,فولاد اميركبيركاشان,1460,11825636,180321077240,16160,15990,15320,-840,-5.2,15250,-910,-5.63,15100,15990
غاذر,كشت‌وصنعت‌پياذر,1444,2364792,108270334210,45470,45400,45160,-310,-0.68,45780,310,0.68,44500,46700
ختراك,ريخته‌گري‌ تراكتورسازي‌ ايران‌,1440,15234553,216732711390,13790,14040,14470,680,4.93,14230,440,3.19,13720,14470
لبخند,صندوق س. لبخند فارابي-د,1438,100278817,1092387954630,10880,10893,10894,14,0.13,10894,14,0.13,10893,10894
ثعمرا,عمران و توسعه شاهد,1434,27179884,288202536570,9960,10650,10650,690,6.93,10600,640,6.43,10400,10650
خموتور,موتورسازان‌تراكتورسازي‌ايران‌,1424,17232290,121257616280,7050,7140,7190,140,1.99,7040,-10,-0.14,6750,7250
لطيف,محصولات كاغذي لطيف,1422,599447,35484185900,56250,58000,59500,3250,5.78,59200,2950,5.24,57100,60150
ثمسكن,سرمايه‌گذاري‌ مسكن‌,1410,41806247,190165905955,4848,4789,4509,-339,-6.99,4549,-299,-6.17,4509,4825
رتاپ,تجارت الكترونيك  پارسيان,1409,15653641,48865131237,3256,3313,3100,-156,-4.79,3122,-134,-4.12,3055,3313
البرز,بيمه البرز,1399,51478088,108856153216,2114,2119,2117,3,0.14,2115,1,0.05,2052,2193
حپترو,حمل و نقل پتروشيمي( سهامي عام,1390,2412694,99341059080,40140,41000,40160,20,0.05,41170,1030,2.57,39530,42140
غشهداب,كشت و صنعت شهداب ناب خراسان,1384,29772120,65850210927,2283,2262,2207,-76,-3.33,2212,-71,-3.11,2161,2290
سحرخيز,صندوق س. گروه زعفران سحرخيز,1365,6469025,128683367070,19739,19909,20090,351,1.78,19892,153,0.78,19675,20160
سبزوا,سيمان لار سبزوار,1362,18353707,98946919710,5760,5630,5380,-380,-6.6,5390,-370,-6.42,5360,5630
شفارس,صنايع‌ شيميايي‌ فارس‌,1361,40684306,57686922569,1425,1470,1404,-21,-1.47,1418,-7,-0.49,1381,1480
بپاس,بيمه پاسارگاد,1358,6269356,123040008250,20100,20000,19650,-450,-2.24,19650,-450,-2.24,19450,20000
پرسپوليس,پرسپوليس,1358,2780774,7008327781,2484,2533,2499,15,0.6,2508,24,0.97,2445,2533
قنيشا,قند  نيشابور,1352,23697390,69454588073,2952,3047,2876,-76,-2.57,2931,-21,-0.71,2850,3047
كماسه,تامين‌ ماسه‌ ريخته‌گري‌,1346,20971605,99113022352,4754,4910,4788,34,0.72,4726,-28,-0.59,4451,4910
وبوعلي,سرمايه‌گذاري‌بوعلي‌,1345,21152239,58939705847,2711,2900,2737,26,0.96,2786,75,2.77,2703,2900
دسانكو,داروسازي سبحان انكولوژي,1344,9616971,67987756990,7430,7480,7020,-410,-5.52,7070,-360,-4.85,6910,7490
شلعاب,لعابيران‌,1337,9390127,67801007740,7340,7350,7070,-270,-3.68,7220,-120,-1.63,7050,7510
فنورد,نوردوقطعات‌ فولادي‌,1336,6437008,102298200260,16470,16420,16010,-460,-2.79,15890,-580,-3.52,15650,16420
اتكاسا,بيمه اتكايي سامان,1333,5715545,24388916418,4234,4327,4210,-24,-0.57,4267,33,0.78,4193,4328
وسينا,بانك سينا,1329,70507460,219340135383,3293,3105,3119,-174,-5.28,3111,-182,-5.53,3063,3280
غمينو,شركت صنايع غذايي مينو شرق,1321,11651058,99537819590,8590,8700,8400,-190,-2.21,8540,-50,-0.58,8290,8900
بفجر,فجر انرژي خليج فارس,1310,3359283,70043397140,21640,21050,21000,-640,-2.96,21070,-570,-2.63,20580,21460
دكپسول,توليد ژلاتين كپسول ايران,1304,3576581,235043266050,70200,67750,65300,-4900,-6.98,65700,-4500,-6.41,65300,68000
خديزل,بهمن  ديزل,1302,15788709,112199086080,7060,7170,7060,0,0,7110,50,0.71,6910,7340
خرينگ,رينگ‌سازي‌مشهد,1297,3038322,88260166150,30080,29650,28580,-1500,-4.99,29050,-1030,-3.42,28580,31030
دلقما,دارويي‌ لقمان‌,1295,27992861,91489885995,3249,3270,3200,-49,-1.51,3268,19,0.58,3110,3404
شكام,صنايع شيميايي كيمياگران امروز,1287,15832228,126513487620,8370,8370,7980,-390,-4.66,7990,-380,-4.54,7960,8490
قمرو,قند مرودشت‌,1279,6735831,81909017380,12080,12600,12050,-30,-0.25,12160,80,0.66,11520,12600
سدور,سيمان‌ دورود,1273,9483887,86796490970,9510,9530,9040,-470,-4.94,9150,-360,-3.79,9040,9730
زدشت,كشت و صنعت دشت خرم دره,1265,4046637,125551164850,32500,34400,30250,-2250,-6.92,31050,-1450,-4.46,30250,34450
وخاور,بانك خاورميانه,1259,16511857,71305558652,4412,4336,4332,-80,-1.81,4318,-94,-2.13,4210,4408
تكمبا,كمباين‌ سازي‌ ايران‌,1255,12818517,82053759310,6800,6810,6330,-470,-6.91,6400,-400,-5.88,6330,6970
زنگان,صنعت روي زنگان,1245,1037989,70752149100,71400,70050,67450,-3950,-5.53,68150,-3250,-4.55,66450,71450
كروي,توسعه‌ معادن‌ روي‌ ايران‌,1240,3627721,105215235940,30070,30000,29300,-770,-2.56,29000,-1070,-3.56,28050,30070
زماهان,مجتمع توليد گوشت مرغ ماهان,1232,7149326,60010765550,8370,8540,8300,-70,-0.84,8390,20,0.24,8130,8680
ساوه,سيمان ساوه,1230,1724154,135788772950,75150,75750,78900,3750,4.99,78750,3600,4.79,75700,78900
دسبحان,سبحان دارو,1223,16432256,122305086070,7820,7830,7430,-390,-4.99,7440,-380,-4.86,7430,7830
وثنو,سرمايه گذاري ساختماني نوين,1221,29190622,65026426250,2203,2229,2220,17,0.77,2228,25,1.13,2150,2269
شگل,گلتاش‌,1212,16445462,95187789740,5920,5900,5700,-220,-3.72,5790,-130,-2.2,5570,5990
خريخت,صنايع‌ريخته‌گري‌ايران‌,1207,16848507,70824950305,4245,4370,4200,-45,-1.06,4204,-41,-0.97,4050,4400
وملي,گروه‌ صنعتي‌ ملي‌ (هلدينگ‌,1207,587315,87051964390,152620,151510,144990,-7630,-5,148220,-4400,-2.88,144990,155700
فنوال,نورد آلومينيوم‌,1205,9868758,70383545810,7560,7440,7080,-480,-6.35,7130,-430,-5.69,7040,7440
سصفها,سيمان‌اصفهان‌,1204,1139341,79312382960,70290,70140,68490,-1800,-2.56,69610,-680,-0.97,66780,70880
لسرما,سرما آفرين‌,1197,2902788,81401879760,27120,28000,27300,180,0.66,28040,920,3.39,27000,28470
كپشيرح,ح . پشم‌شيشه‌ايران‌,1196,13898208,69571190166,4886,4835,4897,11,0.23,5006,120,2.46,4835,5200
حآفرين,ريل پرداز نو آفرين,1175,19130271,83303930197,4519,4519,4376,-143,-3.16,4355,-164,-3.63,4294,4619
غدام,خوراك‌  دام‌ پارس‌,1169,1622439,80229660290,49760,51400,49280,-480,-0.96,49450,-310,-0.62,48070,51400
كطبس,ذغال‌سنگ‌ نگين‌ ط‌بس‌,1163,3727452,60928890260,17070,16500,16160,-910,-5.33,16350,-720,-4.22,15950,17300
دزهراوي,داروسازي‌زهراوي‌,1159,22630304,120033736290,5110,5365,5250,140,2.74,5304,194,3.8,5112,5365
كبافق,معادن‌ بافق‌,1159,3340605,111561101980,33900,33460,32940,-960,-2.83,33400,-500,-1.47,32450,35480
ولكار,ليزينگ كارآفرين,1153,1627901,13948996700,8740,8590,8510,-230,-2.63,8580,-160,-1.83,8500,8810
وهنر,گروه توسعه هنر ايران,1152,28181406,82467964503,2996,3070,2917,-79,-2.64,2926,-70,-2.34,2907,3085
سمايه,بانك سرمايه,1148,13430999,75724218040,5480,5640,5640,160,2.92,5640,160,2.92,5580,5640
زكشت,كشاورزي مكانيزه اصفهان كشت,1143,2399898,73088655800,31650,32800,29450,-2200,-6.95,30450,-1200,-3.79,29450,32950
كاذر,فرآورده‌هاي‌نسوزآذر,1142,23213708,126200423520,5312,5500,5300,-12,-0.23,5440,128,2.41,5170,5570
چكاوه,صنايع‌كاغذسازي‌كاوه‌,1141,7955166,100081947220,12060,12660,12660,600,4.98,12580,520,4.31,12150,12660
وزمين,بانك ايران زمين,1136,4629661,34263023860,7550,7400,7400,-150,-1.99,7400,-150,-1.99,7400,7550
وسپه,سرمايه‌گذاري‌ سپه‌,1135,21970503,106542974924,4974,4901,4850,-124,-2.49,4849,-125,-2.51,4823,4901
آوند,صندوق س. آوند مفيد-د,1128,59976790,661688171867,11017,11032,11033,16,0.15,11032,15,0.14,11032,11033
كارين,صندوق س نگين سامان-ثابت,1127,34665716,346858753828,10176,10005,10006,-170,-1.67,10006,-170,-1.67,10005,10007
سخوز,سيمان خوزستان,1125,8397078,276171487690,32190,34440,32800,610,1.89,32890,700,2.17,32800,34440
پارسيان,بيمه پارسيان,1124,12342269,44899215641,3839,3810,3571,-268,-6.98,3638,-201,-5.24,3571,3880
خراسان,پتروشيمي خراسان,1120,767833,87400044110,112430,115000,113730,1300,1.16,113830,1400,1.25,113010,116000
وتوس,توسعه‌شهري‌توس‌گستر,1120,17838969,187146568260,9840,10490,10520,680,6.91,10490,650,6.61,9990,10520
ونيرو,سرمايه‌گذاري‌نيرو,1117,25937201,69460074624,2833,2879,2635,-198,-6.99,2678,-155,-5.47,2635,2879
شصدف,صنعتي دوده فام,1114,1881178,66448233350,35400,35800,35150,-250,-0.71,35300,-100,-0.28,33950,36350
فسازان,غلتك سازان سپاهان,1107,15787694,64222031706,4073,4130,3963,-110,-2.7,4068,-5,-0.12,3911,4241
واحصا,احياء صنايع خراسان,1105,1321447,86366521600,63500,65350,65400,1900,2.99,65350,1850,2.91,64650,65400
قزوين,كارخانجات‌ قند قزوين‌,1105,13555692,90859629390,6590,6850,6630,40,0.61,6700,110,1.67,6400,6910
نطرين,عطرين نخ قم,1102,5769773,44695814470,7730,8000,7650,-80,-1.03,7750,20,0.26,7440,8040
دماوند,توليد نيروي برق دماوند,1099,3582094,76458509800,20900,21250,21100,200,0.96,21350,450,2.15,20700,21850
سشمال,سيمان‌ شمال‌,1097,9700830,120348692260,12020,12820,12240,220,1.83,12410,390,3.24,11930,12860
خچرخش,چرخشگر,1088,3994134,90546837750,22910,22940,22980,70,0.31,22670,-240,-1.05,21900,23990
ومدير,گ.مديريت ارزش سرمايه ص ب كشوري,1083,6839846,29262128665,4347,4282,4268,-79,-1.82,4278,-69,-1.59,4255,4360
تماوند,تامين سرمايه دماوند,1082,15151329,93182019920,6140,6200,6110,-30,-0.49,6150,10,0.16,5940,6330
وگستر,گسترش سرمايه گذاري ايرانيان,1062,16918329,86067968560,5210,5200,5250,40,0.77,5090,-120,-2.3,4930,5310
مبين,مبين انرژي خليج فارس,1050,2532225,80783874630,32960,32310,31670,-1290,-3.91,32220,-740,-2.25,31330,33140
غپاك,لبنيات‌ پاك‌,1047,6537014,86651028800,13390,13700,13410,20,0.15,13260,-130,-0.97,13010,13700
وسكاب,س.ص.بازنشستگي كاركنان بانكها,1047,15503867,48919413969,3198,3250,3140,-58,-1.81,3155,-43,-1.34,3105,3279
بنو,بيمه تجارت نو,1045,10130126,42297108978,4333,4292,4117,-216,-4.98,4175,-158,-3.65,4117,4332
وصنا,گروه‌صنايع‌بهشهرايران‌,1044,19218533,54354944768,3016,2929,2815,-201,-6.66,2828,-188,-6.23,2805,2929
وتوكا,سرمايه‌گذاري‌توكافولاد(هلدينگ,1042,6958546,65561533480,10010,10080,9330,-680,-6.79,9420,-590,-5.89,9310,10080
وپست,پست بانك ايران,1039,13657631,80065209810,6000,5920,5900,-100,-1.67,5860,-140,-2.33,5740,6090
وبهمن,سرمايه‌گذاري‌بهمن‌,1026,12602134,51414351537,4084,4050,4018,-66,-1.62,4080,-4,-0.1,3961,4250
شدوص,دوده‌ صنعتي‌ پارس‌,1022,6845250,87934715940,12620,12550,12830,210,1.66,12850,230,1.82,12370,13170
شكربن,كربن‌ ايران‌,1022,19293530,72040322837,3851,3851,3799,-52,-1.35,3734,-117,-3.04,3660,3891
فنفت,صنايع تجهيزات نفت,1020,3647338,128604319250,34300,35000,35300,1000,2.92,35250,950,2.77,35000,35300
جم پيلن,پتروشيمي جم پيلن,1017,498354,70596783390,143140,140000,140210,-2930,-2.05,142080,-1060,-0.74,139740,145090
تاصيكو,سرمايه گذاري صدرتامين,1010,8385825,102900902470,12440,12220,12150,-290,-2.33,12290,-150,-1.21,11910,12400
اطلس,صندوق س.توسعه اطلس مفيد-س,1009,514239,163516213340,322461,327499,318191,-4270,-1.32,317977,-4484,-1.39,315000,327499
غشاذر,پگاه‌آذربايجان‌غربي‌,1000,6796834,48582681100,7080,7020,7040,-40,-0.56,7150,70,0.99,6910,7370
مفاخر,توسعه فناوري اطلاعات خوارزمي,998,6911214,56622962380,8670,8520,8070,-600,-6.92,8190,-480,-5.54,8070,8700
تجلي,تجلي توسعه معادن و فلزات,996,26781016,40341767798,1566,1534,1491,-75,-4.79,1506,-60,-3.83,1489,1555
اپرداز,آتيه داده پرداز,988,8397023,43893053780,5420,5470,5150,-270,-4.98,5230,-190,-3.51,5150,5590
وحكمت,بيمه حكمت صبا,986,38595608,72648361827,1831,1885,1883,52,2.84,1882,51,2.79,1820,1885
دبالك,مواد اوليه دارويي البرز بالك,981,6897655,62353996330,9650,9500,8980,-670,-6.94,9040,-610,-6.32,8980,9500
خفولا,خدمات فني فولاد يزد,980,1278615,63365089450,50050,51350,49750,-300,-0.6,49550,-500,-1,48550,51350
بخاور,بيمه زندگي خاورميانه,977,17185661,50928782157,2853,2910,2923,70,2.45,2963,110,3.86,2860,3040
وملل,اعتباري ملل,976,21564636,78466493284,3487,3600,3661,174,4.99,3639,152,4.36,3510,3661
شغدير,پتروشيمي غدير,975,1498818,100477781900,68650,67810,67030,-1620,-2.36,67040,-1610,-2.35,66510,68120
غچين,كشت‌ و صنعت‌ چين‌ چين,968,32585162,196160569280,5742,6020,6020,278,4.84,6020,278,4.84,6000,6020
ثپرديس,سرمايه گذاري مسكن پرديس,966,10087327,59433088860,5930,6050,5720,-210,-3.54,5890,-40,-0.67,5690,6170
وحافظ,بيمه حافظ,964,19927942,66857031561,3438,3498,3335,-103,-3,3355,-83,-2.41,3335,3498
زاگرس,پتروشيمي زاگرس,963,1356770,176900255400,132700,133550,129250,-3450,-2.6,130400,-2300,-1.73,128500,133950
شاملا,معدني‌ املاح‌  ايران‌,950,19440095,230768466700,12480,12310,11860,-620,-4.97,11870,-610,-4.89,11860,12470
قشرين,قند شيرين خراسان,941,13992362,128286747550,8940,9180,9200,260,2.91,9170,230,2.57,8720,9200
پاسا,ايران‌ياساتايرورابر,940,9287320,98094356010,11090,10610,10540,-550,-4.96,10560,-530,-4.78,10540,10950
خكمك,كمك‌فنرايندامين‌,939,3362150,81057629540,24770,25690,24010,-760,-3.07,24110,-660,-2.66,23540,25690
دامين,داروسازي‌ امين‌,938,11205393,40961901142,3744,3640,3650,-94,-2.51,3656,-88,-2.35,3544,3830
شصفها,پتروشيمي‌ اصفهان‌,935,1832033,293237643050,157000,160100,160100,3100,1.97,160050,3050,1.94,157700,160100
تاپيكو,س. نفت و گاز و پتروشيمي تأمين,925,7245794,95991874740,13560,13500,13050,-510,-3.76,13300,-260,-1.92,13050,13500
چفيبر,فيبر ايران‌,920,11465563,64923902890,5400,5670,5670,270,5,5660,260,4.81,5570,5670
نفيس,صندوق س.پشتوانه طلاي صبا,916,10670923,133882608552,12010,12201,13045,1035,8.62,12546,536,4.46,12201,13100
شفا,سرمايه گذاري شفادارو,911,7279487,138100044160,18130,18200,18740,610,3.36,18970,840,4.63,18200,19030
قهكمت,قندهكمتان‌,911,7501869,66765802260,8680,9000,8750,70,0.81,8900,220,2.53,8690,9030
هم وزن,صندوق س. شاخصي كيان-س,908,12980925,158490920361,12514,12490,12148,-366,-2.92,12210,-304,-2.43,12060,12580
شنفت,نفت‌ پارس‌,908,6544791,52289707540,8260,8510,7910,-350,-4.24,7990,-270,-3.27,7740,8510
كامياب,صندوق س. كامياب آشنا-د,904,30897537,430997464449,13923,13949,13950,27,0.19,13949,26,0.19,13949,13950
ستران,سيمان‌ تهران‌,897,2008957,72263295160,34960,36000,35750,790,2.26,35970,1010,2.89,35560,36490
شپترو,پتروشيمي آبادان,897,22044998,41538746777,1881,1937,1838,-43,-2.29,1884,3,0.16,1835,1937
فرآور,فرآوري‌موادمعدني‌ايران‌,892,2237932,62442730900,29220,29400,27620,-1600,-5.48,27900,-1320,-4.52,27290,29590
رانفور,خدمات‌انفورماتيك‌,890,11240292,50547050153,4633,4733,4412,-221,-4.77,4527,-106,-2.29,4371,4740
پارند,صندوق س. پارند پايدار سپهر,883,30448260,307230343650,10075,10090,10091,16,0.16,10090,15,0.15,10090,10091
كهمدا,شيشه‌ همدان‌,882,5695063,64998356860,11160,11120,11400,240,2.15,11410,250,2.24,11120,11720
تملت,تامين سرمايه بانك ملت,881,12635527,41340563029,3299,3305,3200,-99,-3,3272,-27,-0.82,3192,3409
كيميا,معدني كيمياي زنجان گستران,880,11981207,92519672420,8050,8080,7840,-210,-2.61,7720,-330,-4.1,7650,8160
غبهنوش,بهنوش‌ ايران‌,872,1087376,63194443860,60320,60500,58470,-1850,-3.07,58120,-2200,-3.65,57310,62000
فروس,فروسيليس‌ ايران‌,872,9880904,66070391490,6980,6800,6820,-160,-2.29,6690,-290,-4.15,6500,6890
ساينا,صنايع بهداشتي ساينا,865,1471715,45581414950,32050,32900,30900,-1150,-3.59,30950,-1100,-3.43,29850,33450
زشريف,كشت وصنعت شريف آباد,860,7051462,35927285190,5140,5370,4860,-280,-5.45,5100,-40,-0.78,4860,5370
وتوصا,گروه س توسعه صنعتي ايران,858,5094662,43456812280,8720,8680,8370,-350,-4.01,8530,-190,-2.18,8320,8900
ضستا1108,اختيارخ شستا-1300-1401/11/05,858,403252,701223000,5,6,2,-3,-60,2,-3,-60,1,6
شپاكسا,پاكسان‌,855,20216564,42885877586,2201,2240,2100,-101,-4.59,2121,-80,-3.63,2051,2240
فايرا,آلومينيوم‌ايران‌,852,12796484,76508847950,5890,5940,6000,110,1.87,5960,70,1.19,5900,6060
سرو,صندوق س سروسودمند مدبران-سهام,850,1373739,128780412730,95790,96250,93500,-2290,-2.39,93740,-2050,-2.14,92800,96310
سپاها,سيمان‌سپاهان‌,850,6944805,85271005900,11810,12540,12270,460,3.9,12280,470,3.98,11960,12540
كمنگنز,معادن‌منگنزايران‌,846,5072693,59063877920,12120,12150,11680,-440,-3.63,11640,-480,-3.96,11280,12150
خفناور,مهندسي صنعتي روان فن آور,840,2715326,67750592900,24350,24800,25050,700,2.87,24950,600,2.46,24500,25050
هرمز,فولاد هرمزگان جنوب,839,7217642,94923951900,13720,13200,13150,-570,-4.15,13250,-470,-3.43,13040,13360
زنجان,صنايع كشاورزي وكود زنجان,833,15956600,42221324904,2681,2739,2690,9,0.34,2646,-35,-1.31,2621,2740
رمپنا,گروه مپنا (سهامي عام),831,10013066,119391446230,12110,12110,11930,-180,-1.49,11920,-190,-1.57,11820,12220
كفپارس,فرآورده‌هاي‌ نسوز پارس‌,830,14318962,62437281295,4516,4500,4390,-126,-2.79,4360,-156,-3.45,4261,4571
ضسپا1205,اختيارخ خساپا-2000-1401/12/10,824,166336,72938953000,615,588,450,-165,-26.83,439,-176,-28.62,400,588
وهور,مديريت انرژي اميد  تابان هور,821,24989295,39595048683,1623,1610,1575,-48,-2.96,1591,-32,-1.97,1542,1690
فلوله,لوله‌وماشين‌سازي‌ايران‌,817,41152814,93046512454,2154,2261,2261,107,4.97,2261,107,4.97,2261,2261
بمپنا,توليد برق عسلويه  مپنا,815,13473545,89056976600,6930,6930,6620,-310,-4.47,6610,-320,-4.62,6590,6930
كپشير,پشم‌شيشه‌ايران‌,815,8540085,72115714020,8110,8190,8510,400,4.93,8440,330,4.07,7760,8510
پكوير,كوير تاير,815,5477649,31613833670,6000,6000,5730,-270,-4.5,5770,-230,-3.83,5640,6000
سبهان,سيمان‌ بهبهان‌,805,725183,40325607940,55860,57950,55000,-860,-1.54,55610,-250,-0.45,53080,58640
فزرين,زرين معدن آسيا,803,10069289,71458031590,7320,7150,7010,-310,-4.23,7100,-220,-3.01,6830,7350
سفارس,سيمان فارس و خوزستان,799,3656685,77136607390,21520,22300,21160,-360,-1.67,21090,-430,-2,20760,22300
ملت,بيمه ملت,796,25738857,43534205310,1709,1718,1709,0,0,1691,-18,-1.05,1660,1720
ثجوان,تامين مسكن جوانان,784,13456657,69940322750,5090,5240,5100,10,0.2,5200,110,2.16,4940,5240
خمحور,توليدمحورخودرو,783,8411459,35675002743,4260,4360,4167,-93,-2.18,4241,-19,-0.45,4115,4388
تپمپي,پمپ‌ سازي‌ ايران‌,781,3186514,77923355880,23300,24920,24300,1000,4.29,24450,1150,4.94,23510,24930
دجابر,داروسازي‌ جابرابن‌حيان‌,780,4009329,55016624860,13600,13990,13500,-100,-0.74,13720,120,0.88,13300,13990
زگلدشت,كشت و دام گلدشت نمونه اصفهان,778,4983052,87889711680,18260,19130,17000,-1260,-6.9,17640,-620,-3.4,16990,19130
پاكشو,گروه صنعتي پاكشو,775,5733872,36090293680,6500,6520,6300,-200,-3.08,6440,-60,-0.92,6200,6520
دلر,داروسازي‌ اكسير,772,3692233,87818032720,24590,25000,23590,-1000,-4.07,23780,-810,-3.29,23370,25390
واتي,سرمايه‌ گذاري‌ آتيه‌ دماوند,761,10419255,110613289330,11040,11010,10700,-340,-3.08,10620,-420,-3.8,10310,11060
غشهد,شهد ايران ‌,760,6853455,47785836230,7320,7000,6960,-360,-4.92,6970,-350,-4.78,6960,7200
كباده,توليد خاك نسوزاستقلال آباده,758,2711865,47464980430,17970,18480,17440,-530,-2.95,17500,-470,-2.62,17440,18480
مداران,داده‌پردازي‌ايران‌,754,4160504,30325812740,7260,7250,7200,-60,-0.83,7290,30,0.41,7150,7450
ساربيل,سيمان آرتا اردبيل,746,1143552,51820104240,45940,45590,46240,300,0.65,45320,-620,-1.35,44040,47000
وپترو,سرمايه‌گذاري صنايع پتروشيمي‌,746,6067843,97357917550,16460,16300,15670,-790,-4.8,16040,-420,-2.55,15560,16450
ريشمك,توليد و صادرات ريشمك,745,1595209,35593135850,23200,23700,22200,-1000,-4.31,22300,-900,-3.88,21900,23700
وتعاون,بيمه تعاون,741,19656748,36909141891,1957,1998,1860,-97,-4.96,1878,-79,-4.04,1860,1998
آباد,توريستي ورفاهي آبادگران ايران,740,1147413,32057432130,28760,29310,27360,-1400,-4.87,27940,-820,-2.85,27330,29320
بكهنوج,توليد برق ماهتاب كهنوج,739,20727158,29631297539,1441,1425,1440,-1,-0.07,1430,-11,-0.76,1412,1469
سنير,سيمان‌ سفيد ني‌ريز,739,1400545,51931138010,35370,36390,37130,1760,4.98,37080,1710,4.83,36390,37130
پخش,پخش البرز,737,1599530,82051855250,50900,51150,52250,1350,2.65,51300,400,0.79,50050,52400
رنيك,جنرال مكانيك,732,11963595,181052905680,15110,15590,15430,320,2.12,15130,20,0.13,14970,15590
درهآور,دارويي ره آورد تامين,732,1193182,79411358500,65750,68000,66050,300,0.46,66550,800,1.22,65150,68000
وآوا,سرمايه گذاري آوا نوين,730,7911876,26447121551,3442,3304,3310,-132,-3.83,3343,-99,-2.88,3268,3487
ونفت,سرمايه‌گذاري‌ صنعت‌ نفت‌,725,7545560,33565216822,4491,4540,4430,-61,-1.36,4448,-43,-0.96,4351,4598
غنيلي,مجتمع توليدي نيلي صنعت كرمان,722,17006832,84130705880,4829,5070,5070,241,4.99,4947,118,2.44,4780,5070
زفكا,كشت و دامداري فكا,722,8000498,107888092270,13740,13820,13230,-510,-3.71,13490,-250,-1.82,12900,14000
ثتران,سرمايه گذاري مسكن تهران,721,37556945,171823320764,4360,4578,4578,218,5,4575,215,4.93,4260,4578
غپونه,نوش پونه مشهد,718,2647780,43817576650,15800,16580,16590,790,5,16550,750,4.75,16100,16590
