نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین
مفاخر,توسعه فناوري اطلاعات خوارزمي,1192,1965569,100012642750,53350,54000,51200,-2150,-4.03,50900,-2450,-4.59,50150,54200
بالاس,مهندسي ساختمان تاسيسات راه آهن,1188,1778862,53623541850,31350,32550,29800,-1550,-4.94,30150,-1200,-3.83,29800,32550
كيميا,معدني كيمياي زنجان گستران,1180,6774395,46326016520,7030,7190,6840,-190,-2.7,6840,-190,-2.7,6620,7200
ونيرو,سرمايه‌گذاري‌نيرو,1176,30566390,85027671989,2931,2980,2757,-174,-5.94,2782,-149,-5.08,2756,2999
شسينا,صنايع‌شيميايي‌سينا,1169,21439600,43474813031,2105,2080,2000,-105,-4.99,2028,-77,-3.66,2000,2129
اهرم,صندوق س سهامي كاريزما- اهرمي,1148,10036285,141526245340,14420,14240,13890,-530,-3.68,14100,-320,-2.22,13600,14790
كحافظ,كاشي‌ وسراميك‌ حافظ‌,1137,12225567,60676339451,5121,5002,5000,-121,-2.36,4963,-158,-3.09,4865,5193
خشرق,الكتريك‌ خودرو شرق‌,1132,6205461,94049341170,15030,15750,14860,-170,-1.13,15160,130,0.86,14370,15750
ورازي,بيمه رازي,1126,53759079,109195946535,2088,2040,2026,-62,-2.97,2031,-57,-2.73,2026,2088
تسه1400,امتيازتسهيلات مسكن سال1400,1123,32912,39126523406,1248524,1186098,1200000,-48524,-3.89,1188822,-59702,-4.78,1186098,1230000
پاكشو,گروه صنعتي پاكشو,1121,6891469,46452482890,6740,6850,6680,-60,-0.89,6740,0,0,6500,6970
وپويا,سرمايه گذاري پويا,1116,15928460,37916273586,2360,2233,2351,-9,-0.38,2380,20,0.85,2233,2492
ثالوند,سرمايه گذاري مسكن الوند,1110,13875188,107625358590,7480,7650,7920,440,5.88,7760,280,3.74,7060,7920
سپيدما,صندوق س. سپيد دماوند-د,1107,52446258,661529426104,12599,12614,12613,14,0.11,12613,14,0.11,12613,12619
خاذين,سايپاآذين‌,1107,28520598,57440747966,2097,2112,1995,-102,-4.86,2014,-83,-3.96,1993,2112
ثمسكن,سرمايه‌گذاري‌ مسكن‌,1103,28910933,117204102530,4171,4350,4100,-71,-1.7,4054,-117,-2.81,3921,4350
ستران,سيمان‌ تهران‌,1100,3041784,82137243650,27510,27970,26730,-780,-2.84,27000,-510,-1.85,25860,28800
پارسيان,بيمه پارسيان,1091,47543412,170144092634,3791,3815,3565,-226,-5.96,3579,-212,-5.59,3564,3819
تاپكيش,تجارت الكترونيك پارسيان كيش,1074,5023969,68811125000,14450,14050,13590,-860,-5.95,13700,-750,-5.19,13590,14490
ونفت,سرمايه‌گذاري‌ صنعت‌ نفت‌,1072,16190213,70515863093,4601,4561,4325,-276,-6,4355,-246,-5.35,4325,4600
ولكار,ليزينگ كارآفرين,1070,829792,5346306680,6470,6470,6520,50,0.77,6460,-10,-0.15,6400,6610
فسازان,غلتك سازان سپاهان,1064,9841161,57151000190,5940,5940,5830,-110,-1.85,5810,-130,-2.19,5650,6090
وپست,پست بانك ايران,1064,20039187,81808087045,4153,4200,4020,-133,-3.2,4082,-71,-1.71,3980,4240
حگردش,ريل گردش ايرانيان,1054,20285509,54171578238,2748,2735,2666,-82,-2.98,2670,-78,-2.84,2666,2785
غدشت,دشت‌ مرغاب‌,1053,4136571,69636115370,17600,17760,17050,-550,-3.13,16830,-770,-4.38,16720,17760
ثغرب,شركت سرمايه گذاري مسكن شمالغرب,1053,34011918,162988566455,4524,4795,4795,271,5.99,4792,268,5.92,4700,4795
قشرين,قند شيرين خراسان,1052,10804345,58563847160,5500,5590,5340,-160,-2.91,5420,-80,-1.45,5340,5650
واحصا,احياء صنايع خراسان,1049,1427640,145889423250,105200,102050,102050,-3150,-2.99,102200,-3000,-2.85,102050,103700
آسيا,بيمه آسيا,1049,56131396,103085624886,1830,1830,1866,36,1.97,1837,7,0.38,1790,1920
زدشت,كشت و صنعت دشت خرم دره,1044,4939975,128100856650,27250,25700,25650,-1600,-5.87,25950,-1300,-4.77,25650,26850
خلنت,لنت‌ ترمزايران‌,1042,1283853,44575034360,34410,34870,35250,840,2.44,34720,310,0.9,33250,35730
وملي,گروه‌ صنعتي‌ ملي‌ (هلدينگ‌,1033,373007,55253178440,154330,152000,146620,-7710,-5,148130,-6200,-4.02,146620,155390
لپيام,گسترش صنايع پيام,1031,2837008,67247084500,23100,23750,23750,650,2.81,23700,600,2.6,23150,23750
وسنا,سرمايه گذاري نيروگاهي ايران,1025,22921743,231584733960,10200,10500,9930,-270,-2.65,10100,-100,-0.98,9900,10500
تاصيكو,سرمايه گذاري صدرتامين,1019,10113748,109157782740,11080,10860,10730,-350,-3.16,10800,-280,-2.53,10590,11090
زگلدشت,كشت و دام گلدشت نمونه اصفهان,1013,5656458,61867911480,11510,11350,10820,-690,-5.99,10940,-570,-4.95,10820,11620
كساوه,صنايع‌ كاشي‌ و سراميك‌ سينا,1012,3715869,182566435350,51850,52350,49300,-2550,-4.92,49130,-2720,-5.25,48740,52980
وسبحان,سرمايه گذاري سبحان,1007,23392715,89945542014,3862,3851,3799,-63,-1.63,3845,-17,-0.44,3712,4060
خريخت,صنايع‌ريخته‌گري‌ايران‌,1005,48775018,164714581713,3218,3378,3378,160,4.97,3377,159,4.94,3300,3378
غديس,پاكديس,999,5431865,65923470800,12810,12610,12060,-750,-5.85,12140,-670,-5.23,12050,13050
فولاي,صنايع فولاد آلياژي يزد,994,9716594,91391913790,9780,9990,9450,-330,-3.37,9410,-370,-3.78,9200,9990
رانفور,خدمات‌انفورماتيك‌,983,22363701,96091814629,4284,4251,4330,46,1.07,4297,13,0.3,4180,4350
پارسان,گسترش نفت و گاز پارسيان,978,7526302,227159180320,31020,31030,30800,-220,-0.71,30180,-840,-2.71,29870,31200
كاوه,فولاد كاوه جنوب كيش,977,4000845,51563416430,13200,13000,12770,-430,-3.26,12990,-210,-1.59,12600,13300
شصدف,صنعتي دوده فام,973,1656023,56941937400,35850,35400,34100,-1750,-4.88,34400,-1450,-4.04,34100,35850
ونيكي,سرمايه‌گذاري‌ ملي‌ايران‌,968,9673555,95787899680,10180,10200,9830,-350,-3.44,9900,-280,-2.75,9720,10200
ومهان,گروه توسعه مالي مهر آيندگان,967,21320398,119482029580,5770,5780,5590,-180,-3.12,5600,-170,-2.95,5490,5780
شبصير,توليدات پتروشيمي قائد بصير,965,573591,66614426350,119350,120800,114750,-4600,-3.85,116150,-3200,-2.68,114200,120800
سپاها,سيمان‌سپاهان‌,962,6385567,65310129730,10730,10740,10090,-640,-5.96,10230,-500,-4.66,10090,10910
تيپيكو,سرمايه گذاري دارويي تامين,961,10240106,223005106860,22840,22700,21670,-1170,-5.12,21780,-1060,-4.64,21470,22940
خاهن,آهنگري‌ تراكتورسازي‌ ايران‌,959,10140260,61702863350,6420,6500,6040,-380,-5.92,6080,-340,-5.3,6040,6500
فسپا,گروه‌صنعتي‌سپاهان‌,956,5296618,84234274580,16620,16840,15810,-810,-4.87,15900,-720,-4.33,15790,16840
سفار,سيمان‌فارس‌,946,2623524,228005441040,82830,86970,86970,4140,5,86910,4080,4.93,85200,86970
وصنعت,سرمايه گذاري توسعه صنعت وتجارت,946,17377954,40191561571,2359,2400,2324,-35,-1.48,2313,-46,-1.95,2240,2403
تمحركه,ماشين سازي نيرو محركه,944,3749506,46374430480,12420,12660,12180,-240,-1.93,12370,-50,-0.4,12180,12660
سشرق,سيمان‌ شرق‌,943,6746568,60496578670,9220,9160,8850,-370,-4.01,8970,-250,-2.71,8750,9330
كرماشا,صنايع پتروشيمي كرمانشاه,943,1593778,104483398540,66300,67100,65170,-1130,-1.7,65560,-740,-1.12,64840,67100
گشان,توسعه بين المللي پديده شانديز,943,2709977,55640622300,20900,21100,20300,-600,-2.87,20550,-350,-1.67,20300,21250
كبافق,معادن‌ بافق‌,940,1596880,60901730050,39980,39510,37990,-1990,-4.98,38140,-1840,-4.6,37990,39510
غشهداب,كشت و صنعت شهداب ناب خراسان,939,15074783,42284920210,2927,2902,2752,-175,-5.98,2805,-122,-4.17,2752,2979
دبالك,مواد اوليه دارويي البرز بالك,936,4513995,47383604330,10270,10880,10310,40,0.39,10500,230,2.24,10140,10880
شلعاب,لعابيران‌,934,7457898,47146480920,6580,6660,6260,-320,-4.86,6320,-260,-3.95,6260,6780
وآفر,سرمايه گذاري ارزش آفرينان,929,13767915,448519588900,32400,33350,31450,-950,-2.93,32600,200,0.62,31450,33350
ثنور,سرمايه گذاري كوه نور,928,6076219,48091506940,8110,8230,7870,-240,-2.96,7910,-200,-2.47,7870,8230
غويتا,ويتانا,927,7916343,43275256960,5710,5580,5430,-280,-4.9,5470,-240,-4.2,5430,5790
بكاب,صنايع‌جوشكاب‌يزد,922,515807,34988129550,70900,69990,67360,-3540,-4.99,67830,-3070,-4.33,67360,70840
آكورد,صندوق س. آرمان آتي كوثر-د,921,7965681,309423831977,38822,38844,38845,23,0.06,38845,23,0.06,38844,38847
آپ,آسان پرداخت پرشين,918,6581796,46994648950,7390,7490,7030,-360,-4.87,7140,-250,-3.38,7030,7490
واحيا,م .صنايع و معادن احياء سپاهان,917,8952922,177676915620,20380,20030,19850,-530,-2.6,19850,-530,-2.6,19770,20300
حپترو,حمل و نقل پتروشيمي( سهامي عام,916,1478096,37661807100,25890,26970,25000,-890,-3.44,25480,-410,-1.58,24600,26970
هجرت,پخش هجرت,915,3301369,103449732800,32550,32800,31500,-1050,-3.23,31350,-1200,-3.69,30950,32800
افق,فروشگاههاي زنجيره اي افق كوروش,915,1275804,60360946080,49380,49320,46920,-2460,-4.98,47310,-2070,-4.19,46920,49330
ماديراح,ح صنايع ماديران,897,12780169,21609781822,1761,1750,1673,-88,-5,1691,-70,-3.98,1673,1753
غپينو,پارس‌ مينو,893,17232448,45303394439,2769,2778,2603,-166,-5.99,2629,-140,-5.06,2603,2780
قاسم,قاسم ايران,889,12244396,56607482290,4820,4750,4690,-130,-2.7,4620,-200,-4.15,4580,4920
وملل,اعتباري ملل,888,6526260,51661534210,7990,8190,7960,-30,-0.38,7920,-70,-0.88,7600,8280
خمحركه,نيرو محركه‌,887,12036201,48963694874,4288,4210,4031,-257,-5.99,4068,-220,-5.13,4031,4280
ثبات,صندوق س. ثبات ويستا -د,880,37293263,432336163131,11586,11592,11593,7,0.06,11593,7,0.06,11592,11593
خرينگ,رينگ‌سازي‌مشهد,875,3131208,74411068560,24850,25000,23610,-1240,-4.99,23760,-1090,-4.39,23610,25230
بهپاك,صنعتي بهپاك,874,17944615,138323413760,7680,7840,7700,20,0.26,7710,30,0.39,7540,7970
ركيش,كارت اعتباري ايران كيش,871,9135907,47740235230,5460,5420,5200,-260,-4.76,5230,-230,-4.21,5190,5580
وصنا,گروه‌صنايع‌بهشهرايران‌,867,17468446,60403835368,3650,3600,3431,-219,-6,3458,-192,-5.26,3431,3680
فگسترح,ح . گسترش صنايع روي ايرانيان,865,585437,2821037166,4906,4890,4770,-136,-2.77,4819,-87,-1.77,4740,5000
دلقما,دارويي‌ لقمان‌,858,22260302,46231428031,2167,2178,2114,-53,-2.45,2077,-90,-4.15,2059,2210
ومعلم,بيمه معلم,857,14459682,32561077004,2184,2179,2271,87,3.98,2252,68,3.11,2123,2293
ثنوسا,نوسازي‌وساختمان‌تهران‌,855,10288188,51655760570,5240,5300,4980,-260,-4.96,5020,-220,-4.2,4980,5300
بكام,كارخانجات توليدي شهيد قندي,853,22589949,42965625568,2001,2036,1889,-112,-5.6,1902,-99,-4.95,1881,2036
اطلس,صندوق س.توسعه اطلس مفيد-س,851,405623,112141205286,282848,283899,276100,-6748,-2.39,276467,-6381,-2.26,274601,283899
نتوس,پشم‌ بافي‌ توس,849,4233440,43643025440,10130,10390,10430,300,2.96,10310,180,1.78,10040,10430
پلاست,كارخانجات توليدي پلاستيران,849,3946865,64317500150,16300,16780,16780,480,2.94,16300,0,0,15820,16780
كامياب,صندوق س. كامياب آشنا-د,849,17063235,206678959352,12106,12113,12113,7,0.06,12113,7,0.06,12112,12114
وسپه,سرمايه‌گذاري‌ سپه‌,845,4364419,39137955590,9090,9110,8940,-150,-1.65,8980,-110,-1.21,8800,9180
گكوثر,هتل پارسيان كوثر اصفهان,834,24652244,41304643305,1772,1721,1666,-106,-5.98,1675,-97,-5.47,1666,1751
شگل,گلتاش‌,833,7742423,47628637090,6290,6360,6000,-290,-4.61,6150,-140,-2.23,5940,6580
فوكا,فولاد كاويان,832,6292985,95064716870,15470,15550,15110,-360,-2.33,15110,-360,-2.33,15010,15640
دلر,داروسازي‌ اكسير,829,1738686,78782820200,46130,46880,45310,-820,-1.78,45310,-820,-1.78,44000,47300
زماهان,مجتمع توليد گوشت مرغ ماهان,827,6524452,59179793860,9510,9530,8940,-570,-5.99,9070,-440,-4.63,8940,9530
وهنر,گروه توسعه هنر ايران,826,14360592,34991405964,2389,2389,2401,12,0.5,2437,48,2.01,2341,2460
وثوق,سرمايه گذاري وثوق امين,825,10528407,88045255910,8150,8340,8390,240,2.94,8360,210,2.58,7930,8390
شپتروح,ح . پتروشيمي آبادان,824,54186231,58257305613,1108,1075,1075,-33,-2.98,1075,-33,-2.98,1075,1104
ميهن,بيمه ميهن,823,19200046,67990607984,3664,3700,3481,-183,-4.99,3541,-123,-3.36,3481,3789
شپلي,پلي اكريل ايران,823,7016961,55383797240,8020,7990,7780,-240,-2.99,7890,-130,-1.62,7780,8200
فپنتا,سپنتا,821,84564,57481652980,689560,691000,659800,-29760,-4.32,679740,-9820,-1.42,659000,720000
زفكا,كشت و دامداري فكا,821,9702588,102345007440,11180,11000,10510,-670,-5.99,10550,-630,-5.64,10510,11180
نوين,بيمه نوين,819,13441966,27865816650,2188,2210,2073,-115,-5.26,2073,-115,-5.26,2057,2210
تبرك,گروه كارخانجات صنعتي تبرك,817,8423374,80987694390,10100,10000,9600,-500,-4.95,9610,-490,-4.85,9600,10000
ثباغ,شهر سازي و خانه سازي باغميشه,816,5831757,47951976470,8660,8670,8180,-480,-5.54,8220,-440,-5.08,8150,8780
وبشهر,توسعه‌ صنايع‌ بهشهر(هلدينگ,815,10293049,87686539070,9010,9060,8490,-520,-5.77,8520,-490,-5.44,8470,9100
حتايد,تايدواترخاورميانه,813,9197582,53838314990,5970,5900,5800,-170,-2.85,5850,-120,-2.01,5660,6040
فنوال,نورد آلومينيوم‌,813,3068779,98840853590,33580,33970,31710,-1870,-5.57,32210,-1370,-4.08,31570,34140
كمرجان,بازرگاني و توليدي مرجان كار,808,8434734,52003165030,6490,6400,6110,-380,-5.86,6170,-320,-4.93,6110,6560
سدشت,صنايع سيمان دشتستان,807,1580923,53166443000,32270,33880,33650,1380,4.28,33630,1360,4.21,31780,33880
وآوا,سرمايه گذاري آوا نوين,802,9231394,33440507084,3810,3799,3582,-228,-5.98,3622,-188,-4.93,3582,3898
زمگسا,كشاورزي‌ ودامپروي‌ مگسال‌,800,2173327,56637928680,27250,26400,25890,-1360,-4.99,26060,-1190,-4.37,25890,27670
دكوثر,داروسازي‌ كوثر,798,12908945,46857660490,3782,3796,3600,-182,-4.81,3630,-152,-4.02,3556,3939
قشير,قند شيروان قوچان و بجنورد,796,5354061,36790512080,7200,7300,6810,-390,-5.42,6870,-330,-4.58,6770,7450
فافزا,فولاد افزا سپاهان,788,896411,48580991550,52850,54400,54400,1550,2.93,54200,1350,2.55,52850,54400
شخارك,پتروشيمي‌ خارك‌,787,1691346,79629971950,47690,47700,47200,-490,-1.03,47170,-520,-1.09,45900,47710
جم,پتروشيمي جم,779,1562417,73551122830,47940,48690,46950,-990,-2.07,47280,-660,-1.38,46250,48690
رافزا,رايان هم افزا,778,409295,22342176750,57150,56600,54300,-2850,-4.99,54600,-2550,-4.46,54300,58000
خفناور,مهندسي صنعتي روان فن آور,778,2309085,79071872550,33300,34250,34250,950,2.85,34250,950,2.85,33950,34250
ضستا7003,اختيارخ شستا-1000-1401/07/17,775,39548,6547553000,183,181,168,-15,-8.2,166,-17,-9.29,160,181
زبينا,كشاورزي و دامپروري بينالود,767,12934965,42501389308,3453,3460,3246,-207,-5.99,3286,-167,-4.84,3246,3460
همراه,شركت ارتباطات سيار ايران,766,6730291,66325175170,10090,10000,9960,-130,-1.29,9960,-130,-1.29,9710,10090
مدير,ص.س.مديريت ثروت ص.بازنشستگي-س,764,5206919,58531361745,11329,11480,11129,-200,-1.77,11241,-88,-0.78,11022,11480
توريل,توكاريل,764,5971977,53758433290,9440,9440,8970,-470,-4.98,9000,-440,-4.66,8970,9440
زپارس,ملي كشت و صنعت و دامپروري پارس,763,2895759,105824157290,37190,37120,36980,-210,-0.56,36540,-650,-1.75,35350,38000
شمواد,توليد مواداوليه الياف مصنوعي,763,947084,70862877500,74450,75900,73000,-1450,-1.95,74800,350,0.47,73000,75900
بنو,بيمه تجارت نو,762,5800413,35145277570,6270,6310,5960,-310,-4.94,6060,-210,-3.35,5960,6380
پسهند,صنايع‌ لاستيكي‌  سهند,750,1831424,66177946140,34510,34570,36230,1720,4.98,36130,1620,4.69,34570,36230
حسير,ريل سير كوثر,748,2231183,43677750200,20450,20200,19250,-1200,-5.87,19600,-850,-4.16,19250,20650
ثزاگرس,سرمايه گذاري توسعه عمران زاگرس,744,1487837,48297138450,32300,31900,33250,950,2.94,32450,150,0.46,31350,33250
دزهراوي,داروسازي‌زهراوي‌,744,10014548,50932288990,5310,5390,5120,-190,-3.58,5090,-220,-4.14,5050,5410
ضخود4011,اختيارخ خودرو-2000-1401/04/08,733,32610,10934934000,439,404,320,-119,-27.11,335,-104,-23.69,311,423
تكشا,گسترش‌صنايع‌وخدمات‌كشاورزي‌,730,1456709,53057701400,37760,36380,36900,-860,-2.28,36420,-1340,-3.55,35880,39600
اتكام,بيمه اتكايي امين,726,14825469,62824851276,4334,4286,4340,6,0.14,4238,-96,-2.22,4118,4390
حآفرين,ريل پرداز نو آفرين,725,10265569,37903380659,3869,3860,3685,-184,-4.76,3692,-177,-4.57,3676,3900
پخش,پخش البرز,717,2081690,71804724850,35100,35600,34400,-700,-1.99,34500,-600,-1.71,33350,35600
ضسپا3015,اختيارخ خساپا-2000-1401/03/25,712,31951,4814537000,224,205,150,-74,-33.04,151,-73,-32.59,135,205
والبر,سرمايه‌ گذاري‌ البرز(هلدينگ‌,704,6147168,43787141920,7340,7480,6990,-350,-4.77,7120,-220,-3,6940,7480
لسرما,سرما آفرين‌,700,1774741,47941171690,27560,26500,26190,-1370,-4.97,27010,-550,-2,26190,28120
خودكفا,اقتصادي و خودكفايي آزادگان,698,7061317,53902928870,7800,7740,7570,-230,-2.95,7630,-170,-2.18,7570,7940
ثتران,سرمايه گذاري مسكن تهران,695,12718180,42100149029,3460,3499,3288,-172,-4.97,3310,-150,-4.34,3287,3499
غشصفا,شيرپاستوريزه‌پگاه‌اصفهان‌,694,1058563,21896153960,21820,21600,20520,-1300,-5.96,20680,-1140,-5.22,20520,21600
رمپنا,گروه مپنا (سهامي عام),691,4275230,70854011800,17150,17150,16680,-470,-2.74,16800,-350,-2.04,16230,17350
كارين,صندوق س نگين سامان-ثابت,684,23769456,238024400228,10008,10015,10017,9,0.09,10014,6,0.06,10011,10017
غگيلا,شيرپاستوريزه پگاه گيلان,683,1332176,20611185020,16150,15880,15350,-800,-4.95,15470,-680,-4.21,15350,16380
بنيرو,نيروترانس‌,680,19816693,48276396821,2443,2450,2520,77,3.15,2436,-7,-0.29,2351,2520
سنوين,سرمايه گذاري اقتصاد نوين,676,7646122,48657557970,6360,6290,6170,-190,-2.99,6360,0,0,6170,6550
سكرما,سيمان‌ كرمان‌,670,4131461,55093673520,13220,13440,13520,300,2.27,13340,120,0.91,12680,13580
شفن,پتروشيمي فناوران,669,3069343,36732970910,12330,12330,12020,-310,-2.51,12220,-110,-0.89,11600,12330
بكهنوج,توليد برق ماهتاب كهنوج,667,23313123,27392683739,1230,1206,1169,-61,-4.96,1175,-55,-4.47,1169,1210
تپكو,توليدتجهيزات‌سنگين‌هپكو,665,16997794,29246543249,1765,1731,1713,-52,-2.95,1721,-44,-2.49,1713,1738
وامير,گروه صنعتي و معدني امير,662,35057,13292801500,379350,370550,375000,-4350,-1.15,379200,-150,-0.04,368000,387000
قزوين,كارخانجات‌ قند قزوين‌,659,6959196,37492654830,5500,5650,5270,-230,-4.18,5390,-110,-2,5230,5700
دفارا,داروسازي‌ فارابي‌,659,3314385,44457707960,14030,13510,13330,-700,-4.99,13410,-620,-4.42,13330,14000
سامان,بانك سامان,657,25743636,91409831592,3499,3501,3603,104,2.97,3551,52,1.49,3395,3603
فروس,فروسيليس‌ ايران‌,654,5087519,37572116050,7600,7700,7400,-200,-2.63,7390,-210,-2.76,7250,7700
تماوند,تامين سرمايه دماوند,654,15991594,87241559700,5720,5670,5440,-280,-4.9,5460,-260,-4.55,5440,5700
زكوثر,سرمايه گذاري كشاورزي كوثر,650,1795291,29899172690,17310,17020,16280,-1030,-5.95,16650,-660,-3.81,16280,17300
ميدكو,توسعه معادن وص.معدني خاورميانه,650,3676018,167507851420,45540,45550,45550,10,0.02,45570,30,0.07,45500,46000
غشان,شيرپاستوريزه‌پگاه‌خراسان‌,650,6148508,25721995275,4389,4300,4159,-230,-5.24,4183,-206,-4.69,4126,4440
تسه0011,امتيازتسهيلات مسكن بهمن 1400,648,11300,13517108071,1238648,1176800,1176717,-61931,-5,1196204,-42444,-3.43,1176716,1300580
آباد,توريستي ورفاهي آبادگران ايران,644,1052389,35106111800,34950,34600,33210,-1740,-4.98,33360,-1590,-4.55,33210,34600
شبهرن,نفت‌ بهران‌,642,3362685,48240268180,14660,14700,14340,-320,-2.18,14440,-220,-1.5,14100,14750
حريل,ريل پردازسير,642,9677794,27091490275,2840,2896,2800,-40,-1.41,2799,-41,-1.44,2749,2924
نيرو,نيرو سرمايه,641,2978415,75809314500,24900,25000,25600,700,2.81,25450,550,2.21,24350,25600
كشرق,صنعتي و معدني شمال شرق شاهرود,639,338342,33170580800,96750,97600,98800,2050,2.12,98050,1300,1.34,96750,101900
پلاسك,پلاسكوكار,636,13756927,43774933179,3341,3250,3174,-167,-5,3182,-159,-4.76,3174,3330
شكام,صنايع شيميايي كيمياگران امروز,631,1697576,58238199850,34700,35500,34700,0,0,34300,-400,-1.15,33500,35500
ثجوان,تامين مسكن جوانان,631,9627241,42666014748,4545,4680,4409,-136,-2.99,4432,-113,-2.49,4409,4680
تكمبا,كمباين‌ سازي‌ ايران‌,629,10826235,46632269137,4553,4531,4280,-273,-6,4307,-246,-5.4,4280,4700
خصدرا,صنعتي‌ دريايي‌ ايران‌,629,18033670,35843808115,2040,2018,1979,-61,-2.99,1988,-52,-2.55,1979,2025
وبوعلي,سرمايه‌گذاري‌بوعلي‌,627,7604951,39199474930,5230,5240,5200,-30,-0.57,5150,-80,-1.53,5030,5350
سحرخيز,صندوق س. گروه زعفران سحرخيز,626,1785000,33771962726,18832,18925,18990,158,0.84,18920,88,0.47,18726,19220
ولپارس,ليزينگ پارسيان,624,2934333,9821870745,3462,3420,3289,-173,-5,3381,-81,-2.34,3289,3460
ارزش,صندوق س ارزش آفرين بيدار-سهام,623,4846459,53922642960,11430,11360,11190,-240,-2.1,11130,-300,-2.62,10900,11480
دحاوي,الحاوي,619,3091177,18664689330,6020,6170,6030,10,0.17,6040,20,0.33,5910,6200
شدوص,دوده‌ صنعتي‌ پارس‌,615,2845815,34937384830,12780,12880,12300,-480,-3.76,12280,-500,-3.91,12150,12980
كروي,توسعه‌ معادن‌ روي‌ ايران‌,615,3181280,81676198660,26460,26050,26000,-460,-1.74,25670,-790,-2.99,25200,26900
فنرژي,گسترش صنايع انرژي آذرآب,613,3259984,25952903910,7850,8000,8000,150,1.91,7960,110,1.4,7710,8000
غگلستا,شير پاستوريزه پگاه گلستان,612,3221113,37435197350,12200,12010,11510,-690,-5.66,11620,-580,-4.75,11470,12300
كپرور,فرآوري زغال سنگ پروده طبس,610,2766620,29894931000,11250,11400,10800,-450,-4,10810,-440,-3.91,10690,11400
زشريف,كشت وصنعت شريف آباد,609,7640568,32747496620,4504,4540,4234,-270,-5.99,4286,-218,-4.84,4234,4540
چكارن,كارتن‌ ايران‌,601,15845123,47315586296,3120,3079,2964,-156,-5,2986,-134,-4.29,2964,3080
دماوند,توليد نيروي برق دماوند,596,1736344,34917581600,20850,21200,19850,-1000,-4.8,20250,-600,-2.88,19850,21250
وبيمه,سرمايه‌ گذاري‌ صنعت‌ بيمه‌,595,10936768,19110221129,1833,1830,1724,-109,-5.95,1747,-86,-4.69,1724,1856
دسبحا,گروه دارويي سبحان,595,1980368,37928159740,19270,19410,18500,-770,-4,19150,-120,-0.62,18320,19770
حآسا,آسيا سير ارس,593,2539899,36031908230,14860,14960,13970,-890,-5.99,14190,-670,-4.51,13970,14960
مداران,داده‌پردازي‌ايران‌,593,1556085,30079922030,19640,20080,19900,260,1.32,19330,-310,-1.58,18700,20200
خكمك,كمك‌فنرايندامين‌,589,2815533,63205419960,23470,24190,22300,-1170,-4.99,22450,-1020,-4.35,22300,24190
ساروم,سيمان‌اروميه‌,587,1407059,39046495360,29210,29800,27840,-1370,-4.69,27750,-1460,-5,27460,29800
بزاگرس,نيروگاه زاگرس كوثر,579,9135331,43110110730,4899,5080,4658,-241,-4.92,4719,-180,-3.67,4655,5080
كاذر,فرآورده‌هاي‌نسوزآذر,576,4214173,61287037530,15010,15090,14730,-280,-1.87,14540,-470,-3.13,14260,15100
بپاس,بيمه پاسارگاد,574,3431794,170562178100,49700,49750,49750,50,0.1,49700,0,0,49650,49750
سرچشمه,سرمايه گذاري مس سرچشمه,569,11591962,50760450362,4489,4500,4405,-84,-1.87,4379,-110,-2.45,4345,4510
آ س پ,آ.س.پ,568,4267364,23663986700,5820,6020,5480,-340,-5.84,5550,-270,-4.64,5480,6020
سكه0312پ01,تمام سكه طرح جديد0312 رفاه,568,185000,268614748600,1462193,1445000,1461000,-1193,-0.08,1451972,-10221,-0.7,1435103,1463000
اتكاي,بيمه اتكايي ايرانيان,567,7372168,101263333410,13760,13760,13720,-40,-0.29,13740,-20,-0.15,13500,13800
كلوند,كاشي‌ الوند,566,1726628,42334248380,25350,25980,24270,-1080,-4.26,24520,-830,-3.27,24090,25980
غپاك,لبنيات‌ پاك‌,566,1772028,22014703100,12990,12840,12350,-640,-4.93,12420,-570,-4.39,12350,12840
تنوين,تامين سرمايه نوين,565,4645959,20765842121,4558,4600,4411,-147,-3.23,4507,-51,-1.12,4331,4600
زكشت,كشاورزي مكانيزه اصفهان كشت,564,1007099,23599965850,24600,23750,23150,-1450,-5.89,23450,-1150,-4.67,23150,24850
وهور,مديريت انرژي اميد  تابان هور,563,14534158,20169797708,1429,1398,1380,-49,-3.43,1406,-23,-1.61,1362,1442
كوثر,بيمه كوثر,562,16242224,66795975168,4115,4123,4120,5,0.12,4112,-3,-0.07,4066,4180
هامرز,صندوق س اعتماد هامرز-ثابت,560,25421408,256783839619,10096,10102,10102,6,0.06,10101,5,0.05,10101,10102
زيتون,صندوق س زيتون نماد پايا- مختلط,557,6159606,76442908820,12500,12530,12400,-100,-0.8,12410,-90,-0.72,12300,12980
لابسا,آبسال‌,556,3667113,26139533770,7370,7300,7180,-190,-2.58,7130,-240,-3.26,7010,7450
نطرين,عطرين نخ قم,556,2942953,17342774690,6170,6030,5800,-370,-6,5890,-280,-4.54,5800,6100
غگلپا,شير پاستوريزه پگاه گلپايگان,550,663709,34073593500,53800,53800,50600,-3200,-5.95,51350,-2450,-4.55,50600,55450
