نماد,نام,تعداد,حجم,ارزش,دیروز,اولین,آخرین معامله - مقدار,آخرین معامله - تغییر,آخرین معامله - درصد,قیمت پایانی - مقدار,قیمت پایانی - تغییر,قیمت پایانی - درصد,کمترین,بیشترین
دفارا,داروسازي‌ فارابي‌,1279,20989818,467071520920,21970,22370,22550,580,2.64,22250,280,1.27,21900,22560
ومهان,گروه توسعه مالي مهر آيندگان,1267,8579441,47334920270,5620,5540,5540,-80,-1.42,5550,-70,-1.25,5430,5650
غصينو,صنعتي مينو,1265,22292988,294750198570,12780,12420,13410,630,4.93,13220,440,3.44,12420,13410
كيمياتك,آريان كيميا تك,1264,3466779,43482179010,12820,12520,12820,0,0,12540,-280,-2.18,12350,13000
پارسيان,بيمه پارسيان,1262,23756122,88772675732,3531,3472,3778,247,7,3737,206,5.83,3471,3778
اتكاسا,بيمه اتكايي سامان,1256,9347026,40099329344,4330,4350,4299,-31,-0.72,4290,-40,-0.92,4221,4369
غويتا,ويتانا,1243,11589892,62719203360,5400,5340,5420,20,0.37,5410,10,0.19,5300,5590
لبخند,صندوق س. لبخند فارابي-د,1240,140357558,1532500371374,10910,10918,10919,9,0.08,10919,9,0.08,10918,10919
شراز,پالايش نفت شيراز,1228,5126345,74661046580,14950,15150,14660,-290,-1.94,14560,-390,-2.61,14450,15150
آ س پ,آ.س.پ,1224,17783907,130429599340,6870,6930,7350,480,6.99,7330,460,6.7,6930,7350
سكه0312ن06,ربع سكه 0312رفاه(ن),1223,454500,371924118800,705000,1400000,792000,87000,12.34,818315,113315,16.07,792000,1400000
بپاس,بيمه پاسارگاد,1221,4580885,87473853900,19550,19500,19100,-450,-2.3,19200,-350,-1.79,18900,19500
حتوكا,حمل‌ونقل‌توكا,1218,15898497,129958734120,8040,8040,8440,400,4.98,8170,130,1.62,7820,8440
تاپيكو,س. نفت و گاز و پتروشيمي تأمين,1211,4860774,62633185670,12990,12740,12820,-170,-1.31,12930,-60,-0.46,12740,13110
قشكر,شكرشاهرود,1207,24677930,55486516449,2355,2360,2254,-101,-4.29,2248,-107,-4.54,2238,2360
خزر,فنرسازي‌زر,1194,14439779,73096536720,5100,5250,5110,10,0.2,5060,-40,-0.78,4910,5250
امين يكم,صندوق درآمد ثابت امين يكم فردا,1181,28414208,282622403241,9897,9942,9937,40,0.4,9947,50,0.51,9937,9951
كي بي سي,شركت كي بي سي,1175,6580043,85852825480,13340,13490,13000,-340,-2.55,13050,-290,-2.17,12680,13490
دسانكو,داروسازي سبحان انكولوژي,1171,8140314,56106532560,6810,6800,7020,210,3.08,6890,80,1.17,6610,7060
درهآور,دارويي ره آورد تامين,1170,1897993,138651719250,70450,68400,73800,3350,4.76,73050,2600,3.69,68400,75350
فسازان,غلتك سازان سپاهان,1163,23298397,103772167970,4269,4380,4482,213,4.99,4454,185,4.33,4288,4482
كفرآور,فرآورده هاي سيمان شرق,1159,7124579,112107274700,15420,15860,15560,140,0.91,15740,320,2.08,15010,15880
قشير,قند شيروان قوچان و بجنورد,1149,9358970,83086523570,9290,9200,9000,-290,-3.12,8880,-410,-4.41,8640,9200
ثرود,سرمايه‌گذاري مسكن زاينده رود,1148,7366441,80448406990,10730,11000,11160,430,4.01,10920,190,1.77,10500,11160
نوين,بيمه نوين,1134,25034139,46264247073,1907,1938,1852,-55,-2.88,1848,-59,-3.09,1814,1938
شيران,س. صنايع‌شيميايي‌ايران,1099,6790845,74535277420,10950,10700,11080,130,1.19,10970,20,0.18,10500,11090
تاپكيش,تجارت الكترونيك پارسيان كيش,1098,4666286,43456234880,9690,9650,9350,-340,-3.51,9310,-380,-3.92,9080,9650
پارسان,گسترش نفت و گاز پارسيان,1096,4076970,132519303160,32850,32400,32200,-650,-1.98,32500,-350,-1.07,32000,32840
فسبزوار,پارس فولاد سبزوار,1096,671798,16046220920,24060,23590,23760,-300,-1.25,23990,-70,-0.29,23590,24220
شاوان,پالايش نفت لاوان,1095,3345637,69623483300,21050,20850,20800,-250,-1.19,20800,-250,-1.19,20500,21100
شسپا,نفت سپاهان,1094,12914494,52730004375,4106,4120,4057,-49,-1.19,4093,-13,-0.32,4038,4120
غمينو,شركت صنايع غذايي مينو شرق,1094,38743578,337901519030,8260,8300,8830,570,6.9,8720,460,5.57,8240,8830
كچاد,معدني‌وصنعتي‌چادرملو,1093,5016636,59308057730,11830,11990,11900,70,0.59,11830,0,0,11600,12000
همراه,شركت ارتباطات سيار ايران,1089,15562132,124461100790,8130,8150,8000,-130,-1.6,8000,-130,-1.6,7930,8190
كاذر,فرآورده‌هاي‌نسوزآذر,1084,45800186,238734649580,4990,5000,5230,240,4.81,5210,220,4.41,4890,5230
دالبر,البرزدارو,1083,12369152,101958700990,7770,7770,8310,540,6.95,8240,470,6.05,7770,8310
فارس,صنايع پتروشيمي خليج فارس,1078,13597141,127737968290,9390,9420,9420,30,0.32,9390,0,0,9310,9440
پتاير,ايران‌ تاير,1075,35004144,51321250151,1487,1489,1466,-21,-1.41,1466,-21,-1.41,1442,1493
سمايه,بانك سرمايه,1066,11325767,62350655160,5400,5240,5560,160,2.96,5510,110,2.04,5240,5560
ساينا,صنايع بهداشتي ساينا,1062,2483178,79700873500,30800,30000,32950,2150,6.98,32100,1300,4.22,29800,32950
تملت,تامين سرمايه بانك ملت,1060,9013250,28468352286,3190,3193,3190,0,0,3159,-31,-0.97,3120,3259
پدرخش,درخشان‌ تهران‌,1058,6398535,87086283840,13390,13880,13750,360,2.69,13610,220,1.64,13110,14000
خلنت,لنت‌ ترمزايران‌,1057,2000377,65805011500,34400,34000,33100,-1300,-3.78,32900,-1500,-4.36,32680,34000
چدن,توليدي چدن سازان,1048,17048270,42296470796,2463,2425,2514,51,2.07,2481,18,0.73,2400,2530
خريخت,صنايع‌ريخته‌گري‌ايران‌,1042,15966482,66863652926,4068,4045,4250,182,4.47,4188,120,2.95,4022,4264
حبندر,دريايي و کشتيراني خط دريابندر,1041,2799865,41189755860,14310,14100,14730,420,2.94,14710,400,2.8,14100,14730
اوان,مبين وان كيش,1033,4343350,70186063990,15660,16090,15770,110,0.7,16160,500,3.19,15600,16740
خديزل,بهمن  ديزل,1025,11847345,80665078350,6690,6740,6890,200,2.99,6810,120,1.79,6680,6910
كهربا,صندوق س.پشتوانه سكه طلا كهربا,1025,5122971,96629688944,19937,19790,18790,-1147,-5.75,18862,-1075,-5.39,18631,19790
ورازي,بيمه رازي,1024,29473928,42887836267,1457,1434,1454,-3,-0.21,1455,-2,-0.14,1420,1495
پارس,پتروشيمي پارس,1020,19576976,47246891039,2415,2444,2411,-4,-0.17,2414,-1,-0.04,2406,2444
تجلي,تجلي توسعه معادن و فلزات,1014,26474938,39738341557,1471,1475,1506,35,2.38,1501,30,2.04,1451,1520
افق,فروشگاههاي زنجيره اي افق كوروش,1010,4311325,64111426090,14460,14490,14770,310,2.14,14810,350,2.42,14380,15070
چكاوه,صنايع‌كاغذسازي‌كاوه‌,1009,5745432,73946079070,12380,12630,12800,420,3.39,12870,490,3.96,12380,12990
شوينده,مديريت صنعت شوينده ت.ص.بهشهر,1005,4644276,94897208620,19250,19760,20580,1330,6.91,20430,1180,6.13,18810,20590
ريشمك,توليد و صادرات ريشمك,996,2909869,70609221950,23950,25300,24300,350,1.46,24250,300,1.25,23300,25300
ستران,سيمان‌ تهران‌,994,3122736,116995266410,37800,37990,38200,400,1.06,37470,-330,-0.87,36560,38260
شفارس,صنايع‌ شيميايي‌ فارس‌,992,25921110,34765016842,1369,1341,1351,-18,-1.31,1341,-28,-2.05,1315,1379
غدام,خوراك‌  دام‌ پارس‌,984,968638,46661802670,49340,49890,47990,-1350,-2.74,48170,-1170,-2.37,47300,49920
ثنوسا,نوسازي‌وساختمان‌تهران‌,981,17399494,84710622655,4928,4760,4863,-65,-1.32,4869,-59,-1.2,4701,5020
سكرد,سيمان كردستان,979,6965447,51111418750,7580,7290,7330,-250,-3.3,7340,-240,-3.17,7190,7580
سفارس,سيمان فارس و خوزستان,974,3196461,72491487530,22930,23100,22510,-420,-1.83,22680,-250,-1.09,22220,23380
شمواد,توليد مواداوليه الياف مصنوعي,968,2230309,161422623300,65650,71050,73050,7400,11.27,72400,6750,10.28,69300,73150
شپلي,پلي اكريل ايران,954,22641883,263098660460,11290,11620,11620,330,2.92,11620,330,2.92,11600,11620
زنگان,صنعت روي زنگان,951,707506,46272580350,63950,63000,66900,2950,4.61,65400,1450,2.27,62100,67550
فيروزا,صندوق ارمغان فيروزه آسيا-ثابت,950,34849848,1130131863241,32407,32428,32429,22,0.07,32429,22,0.07,32428,32429
بجهرم,توسعه مولد نيروگاهي جهرم,949,14789406,32035075305,2214,2214,2168,-46,-2.08,2166,-48,-2.17,2132,2214
فجر,فولاد اميركبيركاشان,948,5957428,100007528800,16910,17670,16960,50,0.3,16790,-120,-0.71,16300,17670
كسرا,سراميك‌هاي‌صنعتي‌اردكان‌,941,10487022,62469645530,5940,6010,5950,10,0.17,5960,20,0.34,5860,6110
زكشت,كشاورزي مكانيزه اصفهان كشت,939,2055154,55941919550,28100,26900,27400,-700,-2.49,27200,-900,-3.2,26850,28100
قاسم,قاسم ايران,936,11213823,80569386010,7320,7320,7180,-140,-1.91,7180,-140,-1.91,7020,7410
غشهداب,كشت و صنعت شهداب ناب خراسان,922,19403228,41655044429,2197,2190,2140,-57,-2.59,2147,-50,-2.28,2116,2199
خشرق,الكتريك‌ خودرو شرق‌,921,3679359,62993586550,17260,17000,17600,340,1.97,17120,-140,-0.81,16530,17800
پرسپوليس,پرسپوليس,917,9236679,23631820682,2516,2566,2566,50,1.99,2558,42,1.67,2500,2566
آوند,صندوق س. آوند مفيد-د,916,52685712,582478384582,11047,11055,11056,9,0.08,11056,9,0.08,11055,11056
شاراك,پتروشيمي شازند,915,2006508,63013637280,32130,32000,31290,-840,-2.61,31630,-500,-1.56,31010,32250
بنو,بيمه تجارت نو,913,6417578,26159134368,4145,4150,4065,-80,-1.93,4076,-69,-1.66,4005,4195
وخاور,بانك خاورميانه,912,14873545,63415984869,4277,4350,4271,-6,-0.14,4264,-13,-0.3,4175,4350
شتوكا,توكا رنگ فولاد سپاهان,911,3798330,62046049890,17300,17100,16090,-1210,-6.99,16340,-960,-5.55,16090,17310
بزاگرس,نيروگاه زاگرس كوثر,908,15085824,71994522659,4626,4450,4857,231,4.99,4772,146,3.16,4450,4857
پارتا,مجتمع صنعتي آرتاويل تاير,907,4185080,35302884820,8850,8570,8490,-360,-4.07,8440,-410,-4.63,8410,8800
وآوا,سرمايه گذاري آوا نوين,902,11424372,34563990535,3119,3110,3050,-69,-2.21,3025,-94,-3.01,2991,3148
ومدير,گ.مديريت ارزش سرمايه ص ب كشوري,899,2999371,12732956694,4260,4299,4221,-39,-0.92,4248,-12,-0.28,4211,4299
غپآذر,شير پگاه آذربايجان شرقي,897,863694,37874420200,44050,45000,44000,-50,-0.11,43850,-200,-0.45,42550,45100
كروي,توسعه‌ معادن‌ روي‌ ايران‌,894,2240789,64784966650,29900,29300,28750,-1150,-3.85,28910,-990,-3.31,28400,29760
دكيمي,كيميدارو,891,2123929,77105621510,36190,35990,36500,310,0.86,36300,110,0.3,35000,37380
جوين,كشت و صنعت جوين,884,19232068,110177416340,5570,5700,5730,160,2.87,5730,160,2.87,5690,5730
دامين,داروسازي‌ امين‌,874,12080875,41914344016,3547,3510,3459,-88,-2.48,3469,-78,-2.2,3404,3647
شبهرن,نفت‌ بهران‌,871,1725185,34095959210,19920,20000,19700,-220,-1.1,19860,-60,-0.3,19650,20000
چافست,افست‌,870,11173739,66142567850,5950,6030,5900,-50,-0.84,5920,-30,-0.5,5690,6140
شگل,گلتاش‌,870,23302738,148658687420,5980,6390,6390,410,6.86,6380,400,6.69,6190,6390
فنوال,نورد آلومينيوم‌,867,12978852,93800315220,6870,6880,7350,480,6.99,7230,360,5.24,6880,7350
ثباغ,شهر سازي و خانه سازي باغميشه,864,8885308,90364066340,9630,9800,10300,670,6.96,10170,540,5.61,9420,10300
بموتو,موتوژن‌,860,12127217,36462672492,2907,2929,3040,133,4.58,3007,100,3.44,2840,3080
دسبحان,سبحان دارو,857,10478388,78370375090,7200,7200,7470,270,3.75,7480,280,3.89,7050,7560
دبالك,مواد اوليه دارويي البرز بالك,847,8706789,80258573990,8720,8600,9330,610,7,9220,500,5.73,8600,9330
وآرين,شركت توسعه اقتصادي آرين,845,20508712,28232734098,1411,1390,1370,-41,-2.91,1377,-34,-2.41,1369,1416
كپشيرح,ح . پشم‌شيشه‌ايران‌,844,7682171,34970054298,4799,4798,4548,-251,-5.23,4552,-247,-5.15,4465,4798
خودكفا,اقتصادي و خودكفايي آزادگان,844,14278646,116314744060,7920,8090,8150,230,2.9,8150,230,2.9,8050,8150
فايرا,آلومينيوم‌ايران‌,842,10625121,69166037730,6350,6570,6600,250,3.94,6460,110,1.73,6370,6660
پارند,صندوق س. پارند پايدار سپهر,840,46540987,470459679522,10102,10108,10109,7,0.07,10109,7,0.07,10108,10109
سيمرغ,سيمرغ,837,2143558,55261376770,25640,25220,25950,310,1.21,25780,140,0.55,25220,26500
دماوند,توليد نيروي برق دماوند,834,2520921,53333315450,21600,21650,21000,-600,-2.78,21150,-450,-2.08,20900,21850
ساوه,سيمان ساوه,825,488075,40805102200,85250,84900,83700,-1550,-1.82,83600,-1650,-1.94,81200,85400
وملي,گروه‌ صنعتي‌ ملي‌ (هلدينگ‌,820,322307,45737058570,142030,142010,140270,-1760,-1.24,141910,-120,-0.08,139700,144200
كساپا,سايپاشيشه‌,815,3037428,74120633650,25170,26190,24230,-940,-3.73,24400,-770,-3.06,23920,26190
سامانح,ح. بانك سامان,810,46106096,70108133989,1566,1521,1521,-45,-2.87,1521,-45,-2.87,1520,1540
سفاسي,شركت فارسيت اهواز,806,14247171,55553111596,3938,3822,3910,-28,-0.71,3899,-39,-0.99,3820,4055
وسينا,بانك سينا,806,24531134,76447469950,3191,3110,3102,-89,-2.79,3116,-75,-2.35,3011,3203
زماهان,مجتمع توليد گوشت مرغ ماهان,800,4900592,39803363120,8010,8140,8190,180,2.25,8120,110,1.37,7940,8300
بخاور,بيمه زندگي خاورميانه,800,15317670,40519478639,2758,2755,2691,-67,-2.43,2645,-113,-4.1,2589,2758
توريل,توكاريل,798,8570747,94027312040,10730,10600,11260,530,4.94,10970,240,2.24,10200,11260
رتاپ,تجارت الكترونيك  پارسيان,794,7051533,21600386098,3077,3077,3060,-17,-0.55,3063,-14,-0.45,3038,3096
وسين,بيمه سينا,786,30944073,68053259173,2151,2215,2215,64,2.98,2199,48,2.23,2140,2215
شغدير,پتروشيمي غدير,780,1827742,128337250680,70290,70290,70300,10,0.01,70220,-70,-0.1,70000,71050
وپست,پست بانك ايران,771,9807559,57434101100,5950,5770,5870,-80,-1.34,5860,-90,-1.51,5770,5950
درازك,دارويي‌ رازك‌,767,4240213,69182292190,16330,16320,16470,140,0.86,16320,-10,-0.06,15920,16630
ولشرق,ليزينگ ايران و شرق,764,11448987,39135886459,3487,3410,3461,-26,-0.75,3418,-69,-1.98,3362,3520
ولملت,واسپاري ملت,762,12799575,68733587790,5130,5080,5480,350,6.82,5370,240,4.68,5030,5480
هرمز,فولاد هرمزگان جنوب,753,7877312,105397723810,13200,13110,13730,530,4.02,13360,160,1.21,13110,13820
غبهنوش,بهنوش‌ ايران‌,752,1145833,71082371300,59700,59550,61000,1300,2.18,62040,2340,3.92,57660,62680
اميد,تامين سرمايه اميد,751,6308179,34839781150,5700,5660,5470,-230,-4.04,5520,-180,-3.16,5430,5680
دزهراوي,داروسازي‌زهراوي‌,748,8602450,43444869774,5116,5116,5110,-6,-0.12,5050,-66,-1.29,4987,5146
خچرخش,چرخشگر,748,2863660,62772591190,22270,22100,21940,-330,-1.48,21920,-350,-1.57,21380,22490
كبافق,معادن‌ بافق‌,745,1726340,52481612910,31290,30600,30450,-840,-2.68,30400,-890,-2.84,29910,32370
سشمال,سيمان‌ شمال‌,744,3899648,53379728910,13360,13360,13500,140,1.05,13690,330,2.47,13190,14170
زكوثر,سرمايه گذاري كشاورزي كوثر,742,1796369,29458592230,16290,16290,16390,100,0.61,16400,110,0.68,16120,16600
وصنا,گروه‌صنايع‌بهشهرايران‌,735,11972490,33156735470,2742,2700,2770,28,1.02,2769,27,0.98,2684,2870
ونفت,سرمايه‌گذاري‌ صنعت‌ نفت‌,733,9286960,38745922455,4316,4350,4169,-147,-3.41,4172,-144,-3.34,4101,4360
خفناور,مهندسي صنعتي روان فن آور,728,2229550,54094120600,24900,24500,24400,-500,-2.01,24250,-650,-2.61,24200,24850
خعمرا,توسعه و عمران شهرستان نائين,725,4617550,26000676050,5750,5840,5690,-60,-1.04,5630,-120,-2.09,5580,5850
آينده,بازرگاني آينده سازان بهشت پارس,724,5830754,49623646420,8320,8540,8360,40,0.48,8510,190,2.28,8300,8560
كامياب,صندوق س. كامياب آشنا-د,720,25804847,360635849135,13967,13975,13976,9,0.06,13976,9,0.06,13975,13976
سدور,سيمان‌ دورود,719,2855074,25294393670,9120,9250,8860,-260,-2.85,8860,-260,-2.85,8780,9250
ختراك,ريخته‌گري‌ تراكتورسازي‌ ايران‌,718,8002711,111554210920,14100,14190,14160,60,0.43,13940,-160,-1.13,13440,14380
كطبس,ذغال‌سنگ‌ نگين‌ ط‌بس‌,714,1601840,26981355080,16430,16560,16840,410,2.5,16840,410,2.5,16540,17150
ودي,بيمه  دي,711,11542236,57495876152,4798,4850,4900,102,2.13,4981,183,3.81,4740,5050
غشهد,شهد ايران ‌,708,5561065,37521442760,6500,6530,6820,320,4.92,6750,250,3.85,6380,6820
وپسا,س. پتروشيمي ساختمان  خليج فارس,706,16691133,30074961805,1758,1788,1805,47,2.67,1802,44,2.5,1732,1810
كفپارس,فرآورده‌هاي‌ نسوز پارس‌,705,12048067,52059605310,4444,4480,4340,-104,-2.34,4321,-123,-2.77,4210,4480
شپارس,بين‌ المللي‌ محصولات‌  پارس‌,703,5004826,32771666960,6520,6520,6430,-90,-1.38,6550,30,0.46,6390,6660
قنيشا,قند  نيشابور,698,14934242,41705716926,2812,2750,2757,-55,-1.96,2793,-19,-0.68,2712,2869
زدشت,كشت و صنعت دشت خرم دره,696,1777759,53398535850,31100,31100,29650,-1450,-4.66,30050,-1050,-3.38,29650,31100
زگلدشت,كشت و دام گلدشت نمونه اصفهان,687,3761523,71572642700,18260,18300,19270,1010,5.53,19030,770,4.22,17680,19500
بالبر,كابل‌ البرز,686,869241,52628238980,62710,64890,59580,-3130,-4.99,60550,-2160,-3.44,59580,64890
ساربيل,سيمان آرتا اردبيل,679,1570104,71249747020,47250,47860,44890,-2360,-4.99,45380,-1870,-3.96,44890,47860
حپترو,حمل و نقل پتروشيمي( سهامي عام,677,1373365,51353854460,37450,37820,36210,-1240,-3.31,37390,-60,-0.16,36000,39300
تفارس,تامين سرمايه خليج فارس,677,10688122,58926343160,5640,5720,5510,-130,-2.3,5510,-130,-2.3,5480,5720
كاوه,فولاد كاوه جنوب كيش,677,5597149,43734603160,7770,7990,7800,30,0.39,7790,20,0.26,7760,8050
مفاخر,توسعه فناوري اطلاعات خوارزمي,676,3643411,31075106530,8660,8760,8480,-180,-2.08,8530,-130,-1.5,8380,8890
دكپسول,توليد ژلاتين كپسول ايران,674,933161,60896302850,66800,65050,66050,-750,-1.12,65250,-1550,-2.32,64050,67400
شكام,صنايع شيميايي كيمياگران امروز,672,4535539,37649407230,8490,8650,8260,-230,-2.71,8300,-190,-2.24,8160,8650
غبهار,كشت وصنعت بهاران گلبهار خراسان,671,1974304,32278532120,16070,16140,16200,130,0.81,16350,280,1.74,16000,16550
وهنر,گروه توسعه هنر ايران,668,10959321,31477511813,2944,2860,2899,-45,-1.53,2872,-72,-2.45,2856,2995
ميهن,بيمه ميهن,668,11996072,76962654580,6650,6650,6320,-330,-4.96,6420,-230,-3.46,6320,6650
تصميم,صندوق س با درآمد ثابت تصميم,667,20862028,477152602416,22858,22872,22871,13,0.06,22872,14,0.06,22870,23400
بهپاك,صنعتي بهپاك,665,14733292,107139579950,7000,7150,7350,350,5,7270,270,3.86,6840,7350
كمنگنز,معادن‌منگنزايران‌,658,2970593,34519229770,11600,11680,11500,-100,-0.86,11620,20,0.17,11450,11820
غشاذر,پگاه‌آذربايجان‌غربي‌,657,4575229,31162112410,6900,6800,6750,-150,-2.17,6810,-90,-1.3,6600,7000
تشتاد,صنايع توليدي اشتاد ايران‌,656,4395752,26731135080,6010,6150,5990,-20,-0.33,6080,70,1.16,5880,6190
دلر,داروسازي‌ اكسير,654,3337583,81886750730,23770,23090,24950,1180,4.96,24530,760,3.2,23090,24950
شصدف,صنعتي دوده فام,650,629495,21477289600,34250,33550,34150,-100,-0.29,34100,-150,-0.44,33550,34950
زرفام,صندوق س.پشتوانه طلا زرفام آشنا,646,1449822,22394382705,16848,16800,15350,-1498,-8.89,15446,-1402,-8.32,15164,16800
نطرين,عطرين نخ قم,645,4182392,30450338150,7490,7480,7400,-90,-1.2,7280,-210,-2.8,7170,7550
كيميا,معدني كيمياي زنجان گستران,643,9879588,78810752060,8160,8180,8020,-140,-1.72,7980,-180,-2.21,7810,8240
والبر,سرمايه‌ گذاري‌ البرز(هلدينگ‌,639,7137132,45124807020,6330,6330,6360,30,0.47,6320,-10,-0.16,6230,6490
وسكاب,س.ص.بازنشستگي كاركنان بانكها,638,7872899,24445066668,3127,3149,3119,-8,-0.26,3105,-22,-0.7,3080,3149
كپشير,پشم‌شيشه‌ايران‌,637,5099426,41255792940,8490,8130,8070,-420,-4.95,8090,-400,-4.71,8070,8290
دلقما,دارويي‌ لقمان‌,632,13322147,41130979360,3116,3189,3066,-50,-1.6,3087,-29,-0.93,3023,3189
تكمبا,كمباين‌ سازي‌ ايران‌,632,4066477,25094646310,6380,6290,6140,-240,-3.76,6170,-210,-3.29,6060,6470
شپاس,نفت پاسارگاد,626,2130372,41612901720,20490,20750,19500,-990,-4.83,19530,-960,-4.69,19470,20750
مداران,داده‌پردازي‌ايران‌,626,4232859,29871385160,6890,6960,7160,270,3.92,7060,170,2.47,6900,7210
كگاز,شيشه‌ و گاز,624,2786996,41898601930,15620,15400,15000,-620,-3.97,15030,-590,-3.78,14890,15530
لسرما,سرما آفرين‌,623,1476007,38627481010,26560,26570,27020,460,1.73,26170,-390,-1.47,25240,27350
دتوزيع,توزيع دارو پخش,621,2038938,73834859100,35400,35400,36800,1400,3.95,36200,800,2.26,34700,36950
بكهنوج,توليد برق ماهتاب كهنوج,618,16804696,24949395329,1478,1484,1510,32,2.17,1485,7,0.47,1440,1510
چفيبر,فيبر ايران‌,616,4290347,24066671450,5840,5750,5550,-290,-4.97,5610,-230,-3.94,5550,5850
خراسان,پتروشيمي خراسان,614,355810,41245316640,116540,116770,115810,-730,-0.63,116230,-310,-0.27,115680,117390
خپويش,سازه‌ پويش‌,613,7799950,182518830000,22290,23400,23400,1110,4.98,23400,1110,4.98,23400,23400
اعتلا,شركت سرمايه گذاري اعتلاء البرز,613,17563754,87325662460,5230,5200,4970,-260,-4.97,4970,-260,-4.97,4970,5200
تماوند,تامين سرمايه دماوند,611,4928724,30657075730,6400,6220,6200,-200,-3.13,6220,-180,-2.81,6100,6390
سدبير,س. تدبيرگران فارس وخوزستان,610,2263885,72682393300,30200,31100,32300,2100,6.95,32100,1900,6.29,31050,32300
خكمك,كمك‌فنرايندامين‌,610,2009174,44196846900,22550,22000,21810,-740,-3.28,22000,-550,-2.44,21530,22720
كيا,كيا الكترود شرق,604,14011517,134506663200,9150,9600,9600,450,4.92,9600,450,4.92,9500,9600
سفار,سيمان‌فارس‌,601,633829,58910900900,97620,96000,93900,-3720,-3.81,92940,-4680,-4.79,92740,96000
زمگسا,كشاورزي‌ ودامپروي‌ مگسال‌,598,2249586,76755675180,32960,32360,33840,880,2.67,34120,1160,3.52,32360,34600
شرنگي,شيميايي رنگين,598,655921,27353303550,42800,41800,41650,-1150,-2.69,41700,-1100,-2.57,41550,43200
ولصنم,ليزينگ‌صنعت‌ومعدن‌,595,24587825,144894570285,5545,5610,5933,388,7,5893,348,6.28,5610,5933
بمپنا,توليد برق عسلويه  مپنا,586,6504210,41941594510,6350,6330,6410,60,0.94,6450,100,1.57,6090,6660
كرماشا,صنايع پتروشيمي كرمانشاه,582,617549,39948814170,64940,65250,64890,-50,-0.08,64830,-110,-0.17,64220,65250
وشمال,س. چشم انداز توسعه شمال,582,1270788,27020117250,21450,21850,21050,-400,-1.86,21250,-200,-0.93,21050,21850
خرينگ,رينگ‌سازي‌مشهد,581,2659050,81325938330,29340,30000,30800,1460,4.98,30580,1240,4.23,29500,30800
سدشت,صنايع سيمان دشتستان,577,1401566,47660456590,33770,33780,33980,210,0.62,34010,240,0.71,32540,34880
حتايد,تايدواترخاورميانه,576,6796794,35986581120,5390,5400,5380,-10,-0.19,5290,-100,-1.86,5160,5400
ملت,بيمه ملت,576,11579190,18625898620,1651,1610,1622,-29,-1.76,1611,-40,-2.42,1583,1640
جم,پتروشيمي جم,575,1285121,47857039080,37490,37000,37400,-90,-0.24,37370,-120,-0.32,37000,37730
وثوق,سرمايه گذاري وثوق امين,573,3877956,90701320850,23000,23000,23650,650,2.83,23250,250,1.09,22800,23650
اطلس,صندوق س.توسعه اطلس مفيد-س,573,156958,49953888045,322882,322875,318495,-4387,-1.36,318263,-4619,-1.43,317100,322875
خفولا,خدمات فني فولاد يزد,570,1081534,54735611700,51650,52000,50150,-1500,-2.9,50600,-1050,-2.03,50150,52100
كلوند,كاشي‌ الوند,569,1566856,53968650200,34040,34140,34050,10,0.03,34440,400,1.18,33200,35490
ضخود1211,اختيارخ خودرو-3250-1401/12/03,565,94091,17243641000,207,193,210,3,1.45,183,-24,-11.59,146,220
سرو,صندوق س سروسودمند مدبران-سهام,561,522330,48481307990,94100,92510,92660,-1440,-1.53,92820,-1280,-1.36,92350,93890
خكرمان,سرمايه گذاري آرمان گستر پاريز,559,23101261,106751672989,4763,4621,4621,-142,-2.98,4621,-142,-2.98,4621,4672
وپترو,سرمايه‌گذاري صنايع پتروشيمي‌,558,3129625,52054905710,16770,16110,16800,30,0.18,16630,-140,-0.83,16100,17180
ثبات,صندوق س. ثبات ويستا -د,556,104425517,1397793986985,13377,13385,13386,9,0.07,13386,9,0.07,13385,13386
قصفها,قنداصفهان‌,555,385160,37277024050,95360,92500,96440,1080,1.13,96780,1420,1.49,92500,99000
فزرين,زرين معدن آسيا,550,4238933,29048783430,7100,7090,6900,-200,-2.82,6850,-250,-3.52,6800,7090
فولاژ,فولاد آلياژي ايران,550,4314580,48661816820,10980,11300,11220,240,2.19,11110,130,1.18,11090,11500
شكربن,كربن‌ ايران‌,549,7906574,28960763554,3729,3732,3626,-103,-2.76,3663,-66,-1.77,3607,3779
وثنو,سرمايه گذاري ساختماني نوين,546,10956755,24346071268,2237,2277,2224,-13,-0.58,2222,-15,-0.67,2173,2278
رنيك,جنرال مكانيك,546,3200231,50085569960,16100,16030,15500,-600,-3.73,15650,-450,-2.8,15440,16070
قشرين,قند شيرين خراسان,539,7239192,64712921670,9190,8960,9000,-190,-2.07,8940,-250,-2.72,8920,9110
كفرا,فراورده‌ هاي‌ نسوزايران‌,537,4068296,35896969420,8890,8680,9020,130,1.46,8820,-70,-0.79,8520,9090
كورز,ورزيران‌,537,78148,41913599100,522150,537800,537800,15650,3,536350,14200,2.72,509400,537800
وهور,مديريت انرژي اميد  تابان هور,536,14897998,21876907618,1499,1530,1459,-40,-2.67,1468,-31,-2.07,1455,1530
وايران,ليزينگ ايرانيان,528,6749651,28357822836,4144,4001,4309,165,3.98,4201,57,1.38,4001,4318
سپر,صندوق س سپر سرمايه بيدار- ثابت,526,19615663,326271838604,16622,16632,16632,10,0.06,16633,11,0.07,16632,16635
